orig_index,Spectra,gv_fraction,npv_fraction,soil_fraction,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490
0,Resop058,0.0,0.840237,0.159763,0.059451416,0.06440255,0.07002581,0.076199815,0.08232421,0.08784454,0.09260082,0.09694425,0.10142053,0.10642426,0.1119685,0.11784999,0.12436054,0.13140509,0.13840088,0.14508551,0.15127282,0.15657547,0.16122209,0.1656002,0.17098337,0.17526361,0.17898771,0.18418093,0.18921381,0.19373496,0.19812605,0.20242396,0.20756416,0.21478131,0.22450249,0.2345919,0.24364288,0.25255713,0.26037127,0.26650476,0.27196586,0.2761746,0.28068605,0.2848504,0.28886688,0.292575,0.29588288,0.29999098,0.30407295,0.3076983,0.31117812,0.31445718,0.31762657,0.32036737,0.32238665,0.32492432,0.32821292,0.32808745,0.3291583,0.33227107,0.33617142,0.34069318,0.3441204,0.34745714,0.35193717,0.35665518,0.3594345,0.36260766,0.36578304,0.36881182,0.37195075,0.37496808,0.378116,0.38041362,0.38207704,0.38115618,0.37869096,0.38053498,0.38273463,0.38556576,0.3900977,0.39375538,0.3960727,0.39879927,0.40102747,0.40378422,0.40714955,0.41084173,0.41437048,0.41798046,0.42074808,0.42353418,0.42629254,0.4287554,0.4305186,0.43189973,0.43151757,0.42917565,0.42512876,0.41062978,0.38031155,0.3841526,0.3673268,0.36938897,0.36034468,0.35579273,0.35135293,0.34792966,0.34613052,0.3480812,0.3504192,0.35176545,0.3572735,0.36413303,0.37143382,0.37790528,0.38439277,0.38951778,0.39396268,0.39758733,0.40125623,0.404431,0.40814957,0.4121958,0.4166342,0.42201108,0.42684484,0.43065625,0.4332317,0.4349589,0.43520832,0.43435803,0.4334037,0.43237433,0.43206328,0.43042827,0.42882967,0.42816186,0.42831826,0.4272798,0.4249676,0.42302582,0.41751635,0.4181315,0.41553634,0.41566044,0.38807628,0.38270202,0.16342424,0.1157269,0.1253899,0.32322857,0.35711533,0.33079657,0.26458594,0.15196913,0.25195348,0.28330705,0.28571564,0.30220738,0.3129738,0.3175028,0.3301594,0.34125215,0.3507408,0.35123205,0.35480663,0.35352817,0.35188922,0.34784862,0.3429919,0.34160006,0.33900476,0.33989748,0.33958852,0.34422743,0.35172543,0.35621652,0.35917327,0.36208594,0.3606528,0.36296165,0.35874,0.354533,0.35600716,0.3612117,0.35895592,0.3584503,0.351406,0.3425451,0.33460256,0.33052504,0.32927603,0.32597405,0.3264076,0.31266958,0.31077445,0.31309825,0.3139827,0.31959093,0.3183249,0.3132661,0.31641793,0.32130963,0.2811869,0.28876427,0.31339502,0.28027228,0.21677715,0.20102993,0.1644994,0.20288342,0.08395094,0.024064187
1,Resop059,0.0295858,0.662722,0.307692,0.058614478,0.06322138,0.068550855,0.07439905,0.08041856,0.08581852,0.09066559,0.09526344,0.0999641,0.10510193,0.11051677,0.11597326,0.12161293,0.12744689,0.13333707,0.13928412,0.14517307,0.1508757,0.15639468,0.16188964,0.16658692,0.17124198,0.17646253,0.1815521,0.1872203,0.19268742,0.19814654,0.20326746,0.20884946,0.21548954,0.22249584,0.22902562,0.23461372,0.240849,0.24703547,0.25249028,0.2576436,0.2627617,0.26736206,0.27181053,0.27631968,0.28032246,0.2840233,0.2886377,0.29321525,0.2972575,0.3009993,0.30468583,0.30839413,0.31162247,0.31383055,0.316795,0.32057238,0.32115054,0.32141486,0.32531574,0.32984412,0.33544317,0.33942664,0.34342262,0.34844178,0.35365313,0.3573327,0.3605195,0.36413148,0.3670544,0.3701778,0.37368926,0.37670237,0.37915945,0.3815961,0.38147694,0.38003558,0.38417712,0.38725936,0.3910955,0.3962052,0.39973348,0.40183547,0.4040909,0.4062326,0.4090883,0.41267937,0.41643417,0.42046273,0.4241789,0.42742488,0.43048444,0.43335688,0.4363871,0.4383428,0.4394343,0.43925786,0.4382668,0.43692768,0.42556876,0.40452144,0.39294234,0.38350442,0.39254606,0.381276,0.37300408,0.3700914,0.36760888,0.3650131,0.36802232,0.37107715,0.3717432,0.37688246,0.38423768,0.3915051,0.39839515,0.4046951,0.40984726,0.4137856,0.41722578,0.42064306,0.42409155,0.427452,0.43165886,0.43631592,0.4421796,0.44755962,0.45235223,0.45499372,0.45698062,0.45753318,0.45708388,0.45639643,0.4551813,0.45503983,0.45384786,0.45253786,0.4523091,0.45331436,0.452417,0.4508886,0.45017952,0.45041782,0.44858772,0.44155696,0.42587593,0.4040857,0.20139378,0.11724266,0.05938214,0.09089637,0.3405587,0.3550628,0.30277246,0.34769008,0.25768372,0.26725954,0.31080124,0.31635198,0.34163332,0.36035696,0.36593175,0.37597373,0.38830695,0.39264342,0.39111662,0.3963209,0.39571047,0.38964006,0.37745243,0.37093216,0.36969644,0.36878476,0.36619312,0.36566687,0.3692971,0.37634587,0.37853932,0.38367015,0.3886013,0.38833478,0.38591743,0.3870457,0.38676867,0.39240453,0.39584535,0.3934567,0.3889614,0.37930608,0.3708083,0.3593841,0.34942642,0.34772173,0.34596315,0.34687972,0.33991516,0.33246288,0.32901537,0.33838615,0.34251362,0.33266196,0.33056086,0.32351738,0.33056286,0.29938817,0.24206452,0.2767499,0.30610648,0.2320476,0.19517912,0.14590971,0.06126626,0.10420719,0.03176397
2,Resop060,0.035503,0.633136,0.331361,0.049461294,0.0532802,0.057629183,0.06253699,0.067529544,0.07197946,0.07574667,0.079267845,0.08303018,0.08733818,0.09220417,0.09745413,0.10323245,0.10941563,0.115505405,0.12140079,0.12696359,0.13183893,0.13632566,0.14075993,0.14511114,0.14847465,0.15236455,0.1567486,0.16115882,0.16515212,0.16888098,0.17241085,0.1770228,0.18426703,0.19364423,0.20278567,0.21056473,0.2184571,0.22549862,0.23104765,0.23597054,0.24020703,0.24435373,0.24820712,0.2520035,0.25535166,0.25832063,0.26225254,0.26624858,0.26970327,0.27285582,0.27601963,0.27905878,0.281579,0.28318578,0.28553754,0.28873947,0.28828743,0.2883022,0.29141802,0.29549637,0.30054516,0.30397153,0.30753753,0.3103857,0.3130646,0.31590888,0.3185354,0.32145658,0.32362324,0.32694605,0.3296978,0.33231923,0.33394262,0.33527133,0.3345237,0.33110094,0.33262226,0.3348993,0.33789358,0.34310716,0.34671205,0.34879082,0.3509655,0.35289863,0.35545734,0.35847723,0.3616936,0.36472464,0.36745104,0.36978093,0.3720898,0.37435508,0.3763005,0.37754864,0.37795925,0.3772039,0.37458348,0.37132248,0.35752735,0.33873138,0.3223947,0.3116468,0.31163383,0.31002462,0.29944333,0.2996638,0.29929784,0.2970438,0.29975066,0.30256876,0.30369335,0.3092413,0.31677622,0.32416883,0.33091083,0.33684185,0.34180042,0.34571642,0.34941718,0.35287082,0.35609964,0.35951048,0.36314315,0.36694884,0.37129128,0.37535635,0.37884432,0.38102752,0.38272658,0.3830077,0.3832326,0.38267788,0.3814425,0.3810018,0.37966016,0.37812832,0.37751195,0.3772553,0.37575135,0.37367278,0.37199873,0.36844593,0.3649851,0.35821137,0.35121086,0.32740083,0.28720385,0.1681854,0.19317187,0.27613485,0.12045899,0.27939704,0.2255492,0.18151249,0.2183775,0.21897656,0.2204762,0.22783639,0.25307223,0.2591999,0.26741275,0.27802032,0.28692713,0.29512495,0.29684007,0.30181652,0.307109,0.30372557,0.29777768,0.29564238,0.29775044,0.29894167,0.3003415,0.30222452,0.30344936,0.30969304,0.31298107,0.31837884,0.31998375,0.32020244,0.32159045,0.31762773,0.31644893,0.31599578,0.31877282,0.32085228,0.317681,0.31138676,0.30137813,0.29873988,0.29181352,0.2882704,0.28628656,0.28607982,0.28533384,0.2857233,0.2779046,0.2810406,0.28561983,0.28957385,0.2897895,0.28301808,0.27784276,0.2618915,0.24967133,0.269705,0.20728447,0.22170576,0.20999072,0.21346787,0.22723868,0.03629987,0.010580276
3,Resop061,0.0,0.349112,0.650888,0.04872871,0.052806217,0.057468362,0.06265629,0.06790672,0.07246299,0.07633075,0.079915166,0.08377598,0.08825614,0.09325413,0.09863813,0.10469582,0.111306496,0.1178904,0.12421237,0.13003883,0.13500959,0.1395448,0.14412144,0.1482958,0.15217148,0.1559287,0.16040245,0.16521622,0.16944097,0.1735841,0.17747447,0.18228735,0.18934985,0.19889842,0.20869799,0.2174136,0.22643736,0.23423563,0.24008751,0.24511296,0.24940714,0.2534403,0.25722295,0.26094502,0.26411563,0.26695216,0.2709027,0.2747956,0.27815688,0.28126436,0.28432,0.28721762,0.28958777,0.29089552,0.2931866,0.29628032,0.29571283,0.29528773,0.2982997,0.30225518,0.30755967,0.3109954,0.31469226,0.31833234,0.32200363,0.32487288,0.3280714,0.33067217,0.3330257,0.3360292,0.3384466,0.3411015,0.34296054,0.34447518,0.34273928,0.33897406,0.34116244,0.3437264,0.34614184,0.35130197,0.354288,0.35583878,0.35775402,0.35928646,0.36172342,0.36473382,0.3679889,0.37091094,0.37383267,0.37641594,0.37846968,0.38049653,0.38220257,0.3833776,0.38311842,0.38190663,0.3790734,0.37582403,0.36270767,0.33248657,0.33164823,0.32470292,0.31757146,0.3120724,0.30161887,0.2991667,0.29731226,0.2956294,0.29788032,0.30075774,0.30190715,0.3070105,0.3145121,0.3218575,0.3281095,0.3340875,0.33927113,0.34322345,0.346689,0.3503577,0.35373637,0.35686776,0.3602818,0.36406818,0.36821488,0.3723711,0.37604058,0.3783595,0.3796666,0.37997353,0.37978035,0.37917697,0.37809825,0.37757602,0.3763986,0.37506878,0.37415865,0.37403908,0.3723293,0.37010813,0.36844534,0.36514154,0.36414716,0.36482584,0.35429198,0.33281633,0.26341262,0.19549133,0.16370414,0.24606825,0.26689297,0.2863432,0.23508689,0.23217362,0.17180784,0.1996458,0.2330259,0.22760849,0.24229927,0.26164457,0.26946875,0.2775828,0.28814808,0.2922552,0.2896222,0.30174974,0.30643362,0.30492067,0.29803076,0.2960638,0.29707012,0.29730022,0.2974726,0.29878527,0.30024457,0.30628562,0.30724686,0.30876353,0.3136639,0.31557426,0.31517503,0.31092167,0.30867508,0.3078089,0.31037706,0.31738013,0.31686935,0.30606,0.3001962,0.29098552,0.28818431,0.28812933,0.28483108,0.28240412,0.27633077,0.27421358,0.28322774,0.26951024,0.28591093,0.29527783,0.25717926,0.27502665,0.27416834,0.24045762,0.25671998,0.23810758,0.20001173,0.26241353,0.23410916,0.13371672,0.23062885,0.1496494,0.15822314
4,Resop062,0.0118343,0.390533,0.597633,0.054844692,0.05888626,0.06341803,0.06860891,0.07404122,0.07866172,0.082376294,0.08585438,0.08974061,0.09440611,0.0996937,0.10524908,0.11104724,0.11698391,0.12299839,0.12918043,0.13539311,0.14128631,0.14679441,0.15198255,0.15605962,0.15993348,0.16362117,0.16789724,0.17254929,0.17664835,0.18056989,0.18403316,0.18849787,0.19512019,0.20221706,0.20832321,0.21310155,0.2187586,0.22438549,0.22900379,0.23330507,0.23758543,0.2412392,0.24473834,0.24823713,0.2511427,0.25371313,0.25749728,0.26125115,0.2644016,0.26731673,0.270223,0.27304173,0.27540517,0.27664024,0.2788122,0.282007,0.28147507,0.2804851,0.2837859,0.28817216,0.29381293,0.29756275,0.30139133,0.30632323,0.3117469,0.31424114,0.31679827,0.31951764,0.3223069,0.3248587,0.32685253,0.32915872,0.33073315,0.33224088,0.3307844,0.32711378,0.33101454,0.33424148,0.33755594,0.34326166,0.3468079,0.34843552,0.35016495,0.3520519,0.35434857,0.35743642,0.3603637,0.36281425,0.36537594,0.36743015,0.36956498,0.37126938,0.3725665,0.3730044,0.3729261,0.37226722,0.37025127,0.3685592,0.35738772,0.34584105,0.35124853,0.33015198,0.31995994,0.31798938,0.3084943,0.3100368,0.31212577,0.31174,0.31538394,0.31909254,0.32000166,0.32537952,0.3334318,0.3409192,0.3470188,0.35262808,0.35729617,0.3609974,0.36407563,0.36717412,0.3699867,0.37269458,0.37574705,0.37872034,0.3819945,0.38524944,0.38797763,0.38970155,0.3909159,0.39177287,0.39205447,0.39197436,0.3914415,0.3915934,0.39092308,0.3897306,0.38862324,0.38875017,0.38782522,0.38604426,0.38515845,0.38501003,0.38367596,0.37620935,0.36551785,0.31572884,0.2455066,0.20442003,0.113526545,0.18580444,0.37390143,0.357796,0.3081725,0.31387556,0.2285183,0.2605052,0.25257736,0.26460776,0.27096954,0.2938222,0.2995811,0.31068826,0.3216046,0.32605004,0.3345096,0.33514866,0.33951676,0.33855018,0.33580717,0.33477697,0.33670762,0.33846033,0.34045032,0.34112796,0.34472167,0.3499841,0.35261315,0.35546193,0.35598716,0.35332796,0.3528284,0.35106263,0.3485987,0.3458244,0.34921002,0.35205066,0.34845895,0.34445846,0.3440622,0.3330724,0.3289268,0.33048317,0.32272905,0.31727436,0.31608683,0.31284752,0.3158569,0.30973455,0.31800717,0.3165342,0.31506017,0.3493623,0.32039717,0.3017324,0.31506076,0.33629656,0.2864581,0.2967709,0.17412004,0.16123465,0.21001245,0.110745154,0.010481711
5,Resop063,0.00591716,0.337278,0.656805,0.0476211,0.051197678,0.05529939,0.05994636,0.06469579,0.06895743,0.072510764,0.07578303,0.07932441,0.0835069,0.088297345,0.09344088,0.09896591,0.10476513,0.11064793,0.11652665,0.122294426,0.12748961,0.1321208,0.13627642,0.14059918,0.14409815,0.14789155,0.15183978,0.15585825,0.15953504,0.16279526,0.16566895,0.16998923,0.1773541,0.18603112,0.19367675,0.19961707,0.20609294,0.21230292,0.21722291,0.22183685,0.22545592,0.2292208,0.23269576,0.236114,0.23899537,0.24147572,0.24515435,0.2489269,0.2520768,0.25495574,0.25779527,0.26055792,0.26277807,0.26387087,0.26598588,0.26901478,0.2676738,0.26712155,0.27041778,0.27482602,0.280223,0.2840692,0.28762323,0.29070878,0.2934144,0.29615843,0.2987765,0.30140036,0.3038803,0.30665028,0.30931354,0.31188363,0.31354403,0.31456673,0.312808,0.308217,0.30908948,0.31221104,0.3160007,0.32260197,0.32709637,0.32969883,0.33216673,0.33458778,0.33722574,0.3407402,0.34381634,0.34665304,0.34929729,0.3515657,0.35385212,0.35582465,0.3576909,0.35863286,0.35929152,0.35809126,0.35539982,0.3512834,0.33842066,0.31008357,0.2967213,0.28641656,0.29392457,0.29075116,0.28395596,0.28528416,0.28627023,0.28539717,0.28984627,0.29351354,0.29461458,0.301204,0.31047598,0.31868783,0.32560813,0.33183008,0.33701977,0.34112597,0.34481612,0.34835446,0.35176465,0.35524315,0.3584839,0.3616187,0.3654298,0.36932242,0.3725897,0.37432754,0.37612262,0.37697297,0.37706193,0.37692475,0.3760877,0.37602714,0.37496656,0.3737332,0.37296534,0.37285963,0.37166682,0.36929306,0.3666287,0.36059877,0.35673714,0.3513463,0.34735054,0.3293911,0.26746935,0.22915743,0.21209086,0.21194683,0.25862098,0.29834554,0.233792,0.35128963,0.20166968,0.1925889,0.20071693,0.22094023,0.23680462,0.2518825,0.2608983,0.26824123,0.27891034,0.28571332,0.29422766,0.29762787,0.30062976,0.29807383,0.29477346,0.29591846,0.29651618,0.29943484,0.30235627,0.30208555,0.3055866,0.31127876,0.31688967,0.31762275,0.3192994,0.31927186,0.31968477,0.3157642,0.3120909,0.31004062,0.31470096,0.3166168,0.31424698,0.30912793,0.3057863,0.2976987,0.2932364,0.28808108,0.28623977,0.28947642,0.2813206,0.2692722,0.27167827,0.28241765,0.2793619,0.28513277,0.28983623,0.28806433,0.2925374,0.25797877,0.23181917,0.22706527,0.21876888,0.26422763,0.16220549,0.16632639,0.14788172,0.0953472,0.019511191
6,Resop064,0.0,0.343195,0.656805,0.04304665,0.046206966,0.04976395,0.053822294,0.0580338,0.06172715,0.06466091,0.06735598,0.07037164,0.07405986,0.07840287,0.08311457,0.08811257,0.09329115,0.09857729,0.10391613,0.10923618,0.114112966,0.11846949,0.12225822,0.12604482,0.1292286,0.13237348,0.13572389,0.13911457,0.14220259,0.14478724,0.14699,0.15077332,0.15780249,0.16566879,0.17207631,0.17678499,0.1820268,0.18725157,0.19150136,0.1955721,0.19875973,0.20199114,0.20498702,0.20795257,0.21040271,0.2124908,0.21570672,0.21895932,0.22169897,0.22416332,0.226628,0.2289327,0.2308619,0.23178981,0.2336044,0.23626398,0.23518713,0.23471837,0.23744476,0.24133684,0.24617782,0.24946333,0.25284305,0.25505847,0.25727293,0.25977448,0.26196033,0.26433462,0.26660904,0.2688808,0.27088007,0.27313134,0.2743928,0.2756021,0.273916,0.26955727,0.27067408,0.2732984,0.2770443,0.2827836,0.28675872,0.289145,0.2913915,0.29341725,0.295767,0.29872927,0.30168682,0.30416957,0.3067226,0.308927,0.31057996,0.3121796,0.3134947,0.31446218,0.31442377,0.31351775,0.31104326,0.30841058,0.29577425,0.26763576,0.27127737,0.25342247,0.25230262,0.24865627,0.24538067,0.24813735,0.25037384,0.25007683,0.25407097,0.25775287,0.259552,0.26610017,0.27466264,0.28219283,0.28889638,0.29461476,0.29973245,0.30369648,0.30769473,0.31099322,0.31399736,0.31711894,0.32006082,0.32306546,0.32654735,0.32928717,0.33165166,0.3334837,0.33531258,0.33608708,0.3365562,0.33664402,0.33673307,0.33681253,0.33613414,0.33514142,0.33440906,0.33394203,0.33268297,0.3301919,0.32842615,0.3250031,0.3244018,0.31769553,0.31344128,0.31348893,0.27660567,0.18332769,0.13210353,0.22129099,0.28123182,0.21383084,0.14770058,0.15154599,0.110092096,0.16710985,0.17090006,0.18179502,0.20506023,0.21795508,0.2283436,0.23597962,0.24478377,0.24913374,0.2557389,0.2669822,0.27082473,0.2706283,0.26823422,0.26991227,0.27296302,0.27791676,0.27957538,0.28340146,0.2861154,0.29167992,0.29441342,0.29776794,0.29782662,0.2956751,0.29511303,0.28971452,0.28930524,0.28948763,0.28978187,0.2912169,0.29295218,0.28573996,0.28673473,0.2816289,0.27323312,0.26986083,0.26984912,0.27064714,0.26413882,0.26185024,0.26308692,0.26490316,0.26306823,0.26175153,0.23716268,0.2465015,0.25713056,0.2350243,0.22255556,0.1802835,0.13421912,0.2071376,0.1930498,0.14532182,0.17878179,0.12676041,0.07366656
7,Resop066,0.0236686,0.218935,0.757396,0.04285108,0.04617049,0.049972516,0.054302067,0.058748484,0.062557936,0.06547669,0.06810424,0.07115919,0.07499926,0.079637475,0.084906876,0.09092956,0.097386725,0.10376993,0.10995933,0.115694344,0.120477,0.12458756,0.1283341,0.13193358,0.13500762,0.13757122,0.14088641,0.14419796,0.14688009,0.14912641,0.15104806,0.1548149,0.16276298,0.17329447,0.18312077,0.1911338,0.19919132,0.20608841,0.21106656,0.2154683,0.21862286,0.22175258,0.22462066,0.2274402,0.22965854,0.23147768,0.23460267,0.2377835,0.24035814,0.24270718,0.24500969,0.24718429,0.2488833,0.24952973,0.25116998,0.25375897,0.25229818,0.25122228,0.25383803,0.25769457,0.26263815,0.26599604,0.26932383,0.27300212,0.27679777,0.27903247,0.28165144,0.28396103,0.28588998,0.2879364,0.28993112,0.29157162,0.29283154,0.29369235,0.29154715,0.28720528,0.28828478,0.29116923,0.29416987,0.29944673,0.3027873,0.3047234,0.30646726,0.30835584,0.31048506,0.31305468,0.31549528,0.31760263,0.31944576,0.32137835,0.32291338,0.32370758,0.32479686,0.32482326,0.32389677,0.32239085,0.31955922,0.3155024,0.3043222,0.29090092,0.28394914,0.27043357,0.25199652,0.24963814,0.24145237,0.24528179,0.24570356,0.2452285,0.2491591,0.2523697,0.25414982,0.26166198,0.2702936,0.27828947,0.28528264,0.29132104,0.29679662,0.30137375,0.30532315,0.3090634,0.31258774,0.31587315,0.31886938,0.32161766,0.32442084,0.32705852,0.3291551,0.330693,0.33231983,0.33363083,0.3341204,0.3340177,0.33390802,0.33382848,0.33343443,0.3320875,0.3310056,0.3300124,0.32781014,0.32524332,0.3230617,0.32057306,0.3171967,0.31240603,0.30503452,0.28830037,0.3133828,0.270249,0.17406152,0.09548146,0.35132465,0.25630784,0.18405806,0.09262532,0.18091205,0.16463952,0.16394179,0.17889598,0.18049757,0.20030972,0.20846003,0.21410042,0.22118226,0.22736949,0.23955686,0.24330473,0.24755464,0.25379154,0.25527722,0.26217797,0.26509783,0.27003863,0.27265012,0.274871,0.2817372,0.28485948,0.2899711,0.29297566,0.29269475,0.29118258,0.2879986,0.28612897,0.28408504,0.2811395,0.28505343,0.28760156,0.2897428,0.2822015,0.28146374,0.27434427,0.27076134,0.27439082,0.27163967,0.27189544,0.25799173,0.26238728,0.25835615,0.25203973,0.24987318,0.24942158,0.25315502,0.25154367,0.23721044,0.23174109,0.22468182,0.18772951,0.17571425,0.20977625,0.29098755,0.1905017,0.07335698,0.042297002,0.024283545
8,Resop067,0.0236686,0.313609,0.662722,0.0530434,0.05696459,0.061489902,0.06671004,0.07206457,0.07672822,0.0805055,0.08396216,0.08773589,0.092282474,0.097569734,0.103308566,0.10954398,0.116127625,0.12280932,0.12949851,0.13602157,0.14186168,0.14702338,0.15164316,0.1563204,0.15944484,0.16332369,0.16728307,0.17118402,0.17460844,0.17758098,0.1801105,0.18430689,0.19223894,0.2015454,0.20966552,0.2157239,0.22258806,0.22914967,0.23408677,0.23863766,0.2419185,0.24530932,0.24839254,0.25146013,0.25377694,0.25561672,0.2591158,0.26274207,0.26557952,0.2681006,0.27061078,0.27297166,0.27473304,0.2750526,0.2766163,0.27939793,0.27703997,0.27527577,0.2784776,0.28298473,0.28880164,0.2925351,0.2962321,0.2988813,0.30078366,0.30325416,0.30552262,0.30760327,0.30967516,0.31229267,0.31407636,0.31600684,0.31712285,0.31723607,0.3148769,0.30785024,0.30780426,0.31105044,0.31434155,0.3209914,0.32545832,0.32734734,0.32959023,0.331496,0.33358866,0.3361509,0.33893636,0.34148416,0.3435397,0.3452121,0.34692094,0.34809804,0.34910056,0.3491161,0.34859756,0.3466888,0.34275612,0.33796334,0.3229031,0.30902362,0.29250923,0.28273928,0.26593882,0.26237828,0.25805154,0.26072657,0.26268464,0.26117903,0.26501548,0.268913,0.2699081,0.27741042,0.28610882,0.2946606,0.30187842,0.30803084,0.31342912,0.31776363,0.32153344,0.32485217,0.32802406,0.33095574,0.3339733,0.33692962,0.34038046,0.34340984,0.34566253,0.3474638,0.3488133,0.34950733,0.34968495,0.34941533,0.34879324,0.3488643,0.34766525,0.34650365,0.34513792,0.34401405,0.3425144,0.33967167,0.3371495,0.33229965,0.32741576,0.31526843,0.29211095,0.25169647,0.10544973,0.003543699,1.03e-05,0.009474251,0.13500506,0.13838632,0.15851098,0.0217335,0.03306869,0.112930655,0.15193932,0.17890322,0.19206761,0.2069195,0.2182005,0.22660422,0.23478347,0.24003568,0.24486807,0.2543721,0.26034728,0.2638179,0.2604871,0.2644864,0.26931596,0.2731505,0.2767209,0.27801764,0.28418455,0.28743577,0.2899518,0.29544988,0.2928815,0.2923433,0.29312423,0.28934035,0.28496522,0.2847854,0.2878045,0.29327825,0.29307416,0.28721952,0.28613672,0.28129858,0.27201548,0.2673119,0.2650471,0.26790076,0.2587843,0.25020653,0.25207242,0.24887045,0.25740683,0.26584995,0.23502418,0.24141847,0.23802592,0.21790546,0.182206,0.14973746,0.2195739,0.16632886,0.09806954,0.08823834,0.021077659,0.01931782,0.024125457
9,Resop068,0.0236686,0.254438,0.721893,0.047057245,0.050506316,0.05442366,0.058951106,0.063643225,0.067747146,0.0710758,0.07412221,0.077535585,0.081694424,0.08654424,0.091760494,0.097334884,0.10314272,0.10908516,0.115089506,0.12105654,0.12652792,0.13143931,0.13570815,0.13995418,0.1435293,0.14665021,0.15035541,0.15413362,0.1573454,0.16011442,0.1624782,0.1664623,0.1739113,0.18234171,0.18928848,0.19401778,0.19981092,0.20565437,0.21018688,0.21449944,0.21781513,0.22112232,0.22412314,0.22716573,0.22942527,0.23122545,0.23476407,0.23848084,0.24131884,0.24387215,0.24640134,0.24879749,0.25052685,0.25063816,0.2522291,0.25509834,0.25255907,0.2504025,0.25358397,0.25840968,0.26465285,0.2686053,0.2725457,0.27608237,0.2789141,0.2814098,0.28434294,0.28652337,0.2882566,0.2906937,0.2924929,0.29468206,0.2957859,0.2959984,0.29297212,0.28585342,0.28664538,0.29000604,0.2941023,0.30090716,0.30568716,0.30775404,0.30987304,0.31166947,0.31439704,0.31741077,0.32011074,0.322591,0.3246715,0.32675558,0.3283684,0.3300805,0.3310426,0.33109346,0.33049288,0.3286198,0.32480654,0.3196515,0.3066498,0.29493168,0.289075,0.27127627,0.2633922,0.25086045,0.24560125,0.2506517,0.25363412,0.25455326,0.25978035,0.26348713,0.2650706,0.27181754,0.28161487,0.2903766,0.29726374,0.30335766,0.30855453,0.3125875,0.3159759,0.31929228,0.32229078,0.32516426,0.32806915,0.33088037,0.33383298,0.33663905,0.3389672,0.3406875,0.34207255,0.3429606,0.3432964,0.34319144,0.3426592,0.34231204,0.34146157,0.34063122,0.33931652,0.33896476,0.33727872,0.3349455,0.33199573,0.32687706,0.31977662,0.3061496,0.29507837,0.25409067,0.26015142,0.09818084,0.041841444,0.082461566,0.44385508,0.29022247,0.17062677,0.13766623,0.12394836,0.14043643,0.17337719,0.18081088,0.20319606,0.21754552,0.2233003,0.23468105,0.24207197,0.24630514,0.25570196,0.2630717,0.26816967,0.26923478,0.26704684,0.2710999,0.27426317,0.27815711,0.28117526,0.28459337,0.2851804,0.28994963,0.29286733,0.29707086,0.29856512,0.2952952,0.29536375,0.2936649,0.2875007,0.28661573,0.29090512,0.29567274,0.29592487,0.2903909,0.2866862,0.27931666,0.27618313,0.27727985,0.27038375,0.27186853,0.26808205,0.26252314,0.27049845,0.26443332,0.26102516,0.2511304,0.23376326,0.2246122,0.21641904,0.21196975,0.18828793,0.182064,0.23181726,0.1500767,0.14247805,0.10871114,0.117050394,0.04910447,0.000218684
