Spectra,gv_fraction,npv_fraction,soil_fraction,RWC index,Calculated RWC,use,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490
GDStreamline_0,0.9766001,0.023399888,0.0,,,synthesized,0.044729233,0.030675843,0.02985844,0.032120585,0.032930598,0.021514907,0.026194066,0.034896538,0.04146117,0.03896901,0.029389173,0.051232934,0.07817677,0.077038676,0.08534579,0.081884444,0.08284508,0.06613314,0.07299575,0.066207856,0.06569262,0.063357085,0.065469295,0.06438899,0.066219136,0.063968286,0.067295596,0.05942753,0.056887552,0.0701897,0.10280632,0.15837573,0.23988438,0.3285135,0.39640376,0.42320424,0.46989012,0.47320575,0.45164385,0.43783104,0.42768693,0.43153757,0.41425174,0.42430037,0.44063392,0.45768726,0.46155298,0.4585025,0.46244416,0.47743785,0.4696682,0.4599889,0.48461512,0.48728603,0.49325448,0.47208133,0.47492772,0.44005346,0.44007123,0.44585925,0.45121115,0.4373356,0.45417145,0.48486856,0.47420388,0.48434067,0.48396242,0.47433403,0.47462508,0.47834042,0.4686484,0.43759218,0.40174568,0.40078324,0.40635014,0.4308372,0.42709672,0.43116647,0.4342519,0.41024977,0.41213423,0.3897096,0.3876996,0.37653896,0.37889403,0.3952764,0.38887715,0.3855322,0.37021762,0.35941887,0.32668102,0.31877324,0.30571944,0.30665234,0.30823994,0.34471783,0.40695333,0.37786078,0.34188816,0.34255397,0.31836066,0.21906435,0.18313505,0.219167,0.15846533,0.13512653,0.10808367,0.102677695,0.118035555,0.10704135,0.10790856,0.113053255,0.110797115,0.1062431,0.10604857,0.13317455,0.15160619,0.17394657,0.18033968,0.19620122,0.1801812,0.2007108,0.20567931,0.19558516,0.19763288,0.17754215,0.18702358,0.20786491,0.20867684,0.19808659,0.19417524,0.2019457,0.19882332,0.1945113,0.15687874,0.1408457,0.14301616,0.12948558,0.14625506,0.15780628,0.1819555,0.17224093,0.17673546,0.18651274,0.11152782,0.090745494,0.089686364,0.030203044,0.018080696,0.04565893,0.014582545,0.01842931,0.03771186,0.055986658,0.048566654,0.054522738,0.03926222,0.04266967,0.029072776,0.03218746,0.0239387,0.032377884,0.026429102,0.027832106,0.03693348,0.05110529,0.038255066,0.055643827,0.04841596,0.06825931,0.05502832,0.06271881,0.05055417,0.052903414,0.061743587,0.06293854,0.07865386,0.0771628,0.07651916,0.07622866,0.080467835,0.07016817,0.076682076,0.10060229,0.060138583,0.04741198,0.062344745,0.06661506,0.053594604,0.043564186,0.05000092,0.049812406,0.062105075,0.05804698,0.05568713,0.04352531,0.039391145,0.02910319,0.033840656,0.027885169,0.047120944,0.058396533,0.03118895,0.07821658,0.08768633,0.14588264,0.13272351,0.069262266,0.100989014,0.051198944
GDStreamline_1,0.961716,0.03828398,0.0,,,synthesized,0.027736872,0.03974077,0.026435196,0.028669715,0.027927056,0.02199231,0.034609944,0.034327686,0.05229944,0.059494644,0.059907183,0.05294366,0.060374483,0.06900358,0.068599954,0.06574535,0.0730643,0.073598415,0.072772905,0.0663777,0.074329644,0.056398734,0.054113477,0.047227606,0.062032267,0.05689776,0.046616614,0.036205083,0.054093063,0.064892486,0.09893256,0.15792465,0.23944984,0.3160542,0.37750572,0.40666723,0.42294654,0.42969304,0.4377231,0.42625222,0.464576,0.45464125,0.43483597,0.4548099,0.5032235,0.53634334,0.5249375,0.54100883,0.5538923,0.51041603,0.5144548,0.51067156,0.51124597,0.48310697,0.48622042,0.4589303,0.44898376,0.43855453,0.4347734,0.44458568,0.4576,0.48837912,0.48503006,0.5053017,0.50962484,0.4920026,0.49901322,0.49999103,0.5035383,0.53417915,0.52447873,0.4810346,0.42318523,0.4277063,0.41909808,0.40972948,0.37733424,0.3560563,0.34527302,0.3828017,0.39856744,0.40584373,0.40818432,0.3909518,0.3963651,0.3867926,0.40296945,0.4191668,0.42122817,0.397121,0.37814134,0.3581689,0.3557686,0.3299141,0.3143158,0.31721014,0.3393791,0.3193105,0.34776103,0.37497643,0.34393895,0.24329339,0.16728356,0.1430062,0.10061446,0.08430083,0.071697146,0.08780347,0.08141957,0.099978656,0.08677678,0.096529946,0.1201829,0.12336924,0.13141769,0.14474343,0.1512675,0.16214189,0.1714183,0.23235017,0.20473741,0.19334365,0.19556107,0.20552129,0.2175046,0.231353,0.23752959,0.23508425,0.22161347,0.21154925,0.2098162,0.20123129,0.21658161,0.21181002,0.21421292,0.18671332,0.17112261,0.18016073,0.17377162,0.16874595,0.17089057,0.18451047,0.17200527,0.20073931,0.1913605,0.1695652,0.17892188,0.10899345,0.08844292,0.034975275,0.06313747,0.13276573,0.113253385,0.07653746,0.06415324,0.024135664,0.034888282,0.035792455,0.030257925,0.020322338,0.03057246,0.025269672,0.021441922,0.035077706,0.049141973,0.044881,0.03684333,0.04476416,0.046399623,0.06288068,0.067119375,0.06867233,0.08125873,0.07837367,0.09549227,0.06673308,0.07126698,0.06884739,0.051111355,0.08514249,0.07745373,0.07741597,0.08244592,0.095557064,0.08792421,0.0903503,0.0950727,0.08875409,0.0896035,0.08727117,0.08183746,0.05686766,0.07436682,0.047969818,0.056839794,0.08101043,0.059450403,0.069127575,0.05680667,0.046260744,0.054826513,0.04826212,0.031542867,0.025700659,0.013504446,0.045647845,0.082554966,0.1454531,0.13322249,0.045680195
GDStreamline_2,0.7675233,0.23247674,0.0,,,synthesized,0.020843297,0.01840502,0.026805028,0.017630786,0.02789247,0.022898048,0.019315436,0.026960462,0.042753547,0.037087128,0.031025186,0.023610935,0.03541693,0.03650759,0.030400738,0.04736018,0.054542392,0.05840382,0.055049375,0.042827025,0.044792235,0.04915361,0.051116392,0.04250224,0.042129174,0.038408384,0.032981604,0.033641994,0.034087002,0.04498045,0.073536605,0.11503732,0.14861056,0.19066368,0.20148584,0.22490509,0.22193196,0.2391902,0.24357867,0.2534344,0.26022777,0.27653283,0.2816103,0.2819183,0.28158206,0.2879809,0.30401477,0.25405216,0.25407577,0.21653138,0.24607202,0.2641557,0.2570356,0.27115068,0.2838177,0.3235017,0.3131498,0.28265998,0.25942096,0.24578872,0.25295606,0.27198642,0.28857213,0.30925006,0.31984693,0.33361125,0.3307503,0.32762748,0.32054567,0.31269377,0.33913887,0.34588176,0.3406739,0.29773474,0.27441344,0.2764357,0.27742818,0.28835672,0.27791494,0.276886,0.26725966,0.25192884,0.24380586,0.224949,0.25095537,0.26593858,0.28513023,0.31105387,0.33259982,0.3313619,0.302402,0.26569507,0.24708158,0.24773446,0.238903,0.22658919,0.20978144,0.20245802,0.17982829,0.15929726,0.120812945,0.11042037,0.08049683,0.08927348,0.07504855,0.09325211,0.0833683,0.094469815,0.069038674,0.08296378,0.08616915,0.10127329,0.12243417,0.123847425,0.124853626,0.12554774,0.12481582,0.123229034,0.11331634,0.12305146,0.111509964,0.12934422,0.13715716,0.13315755,0.14477709,0.12338267,0.15464005,0.15620525,0.19289011,0.1558978,0.16659713,0.15011668,0.13610697,0.10542886,0.08812162,0.10547567,0.10800205,0.11587101,0.12004672,0.11858706,0.12884393,0.12905124,0.11468109,0.12097917,0.12530664,0.115762465,0.10704804,0.12361289,0.11339801,0.085642785,0.060611337,0.05174887,0.047928214,0.046640262,0.039457753,0.051309064,0.04933475,0.0529982,0.036418945,0.041332617,0.044852167,0.04888089,0.049237326,0.07430096,0.07780436,0.075623855,0.10282901,0.077627644,0.06396614,0.06974855,0.05934237,0.061919898,0.069880754,0.07299462,0.07406245,0.09800421,0.09176561,0.07846683,0.07863219,0.07510051,0.07956055,0.07470921,0.08210331,0.078712076,0.08321658,0.0814604,0.06491606,0.084954575,0.06362674,0.060067326,0.044472203,0.055195823,0.041306496,0.041634813,0.052468345,0.043753564,0.04885468,0.040790573,0.055075943,0.038222253,0.038420647,0.022677049,0.03754571,0.028730258,0.041434184,0.047493786,0.06547126,0.06493755,0.070782006,0.11399438
GDStreamline_3,0.0,0.3821208,0.6178792,,,synthesized,0.110699624,0.12093728,0.12353798,0.13711369,0.13806477,0.14466849,0.14865057,0.13108402,0.14508449,0.14761111,0.16063541,0.1603485,0.16788588,0.1748823,0.16325422,0.16025272,0.1748107,0.18196246,0.1972952,0.20874164,0.21228123,0.23286442,0.22530225,0.21344966,0.21750279,0.2207381,0.23978953,0.22358397,0.22839366,0.24467492,0.2494653,0.26557943,0.2703226,0.27441236,0.28405878,0.27758047,0.29305786,0.28708458,0.2919414,0.2981332,0.3131379,0.31434268,0.31712782,0.30027083,0.30873364,0.31658253,0.31242856,0.32559922,0.33394313,0.35096556,0.36394188,0.35982373,0.35542023,0.36628842,0.3546224,0.36841524,0.35373622,0.35698164,0.36157298,0.3608794,0.35542342,0.3575769,0.3613366,0.3674102,0.37711835,0.37418532,0.36715698,0.37015018,0.3642295,0.38358212,0.38507223,0.3841913,0.3854356,0.37896562,0.37314624,0.38427854,0.3901549,0.38793552,0.38642073,0.38607055,0.3978082,0.40555197,0.39225104,0.40717965,0.40719926,0.41539687,0.40664613,0.42493713,0.42663974,0.4204713,0.4276352,0.41673744,0.42176992,0.4236821,0.41856253,0.42552048,0.40072677,0.37404147,0.41922963,0.44152138,0.44238558,0.42951936,0.41706014,0.42149228,0.41651207,0.42461506,0.42751792,0.43638122,0.42430884,0.43477815,0.43309447,0.43229395,0.41719538,0.4328666,0.43562114,0.43622094,0.43148953,0.43562552,0.43241388,0.43651676,0.42307752,0.44222432,0.44469842,0.4523774,0.45753008,0.45380712,0.4547219,0.45775977,0.45677847,0.46195218,0.47548825,0.46172196,0.4625644,0.4678104,0.45065287,0.41868383,0.43084925,0.44132936,0.4534558,0.45070657,0.44847286,0.44550514,0.4420924,0.39636707,0.37319523,0.40423793,0.4451037,0.40920928,0.40890893,0.38132232,0.41145915,0.40170372,0.4034292,0.40275002,0.40055364,0.41326064,0.4173668,0.43713996,0.4301339,0.42355794,0.43771112,0.42615044,0.4404419,0.43306917,0.43260193,0.43278742,0.41617632,0.4253887,0.4320904,0.4156221,0.4240889,0.42892975,0.41262078,0.41047534,0.41233152,0.40410316,0.42369777,0.41580194,0.4098445,0.3896305,0.39752036,0.41945344,0.40286803,0.40297467,0.40810406,0.39290625,0.3288908,0.3272242,0.3581419,0.34117845,0.40653163,0.41038594,0.39531934,0.39211735,0.3796322,0.38076144,0.37569922,0.3836149,0.39914197,0.41116825,0.39158064,0.37586904,0.36055383,0.36284906,0.3390872,0.38723087,0.37671727,0.3659121,0.4113888,0.36784756
GDStreamline_4,0.4106559,0.58934414,0.0,,,synthesized,0.056773245,0.061407343,0.07873036,0.0654306,0.06445269,0.06709026,0.0652377,0.06476179,0.075116694,0.07163727,0.082383975,0.08900741,0.06496695,0.079069436,0.08010872,0.08113715,0.08923751,0.075679556,0.08660278,0.08026478,0.07891035,0.0726634,0.0786438,0.08645508,0.080462664,0.077198416,0.089190185,0.086483896,0.07920542,0.09670791,0.09628773,0.12843901,0.14640626,0.19481675,0.20048168,0.22936855,0.2215429,0.21400063,0.20784931,0.21703659,0.22370365,0.22682926,0.22394861,0.24850594,0.22890428,0.24878779,0.25047606,0.24617912,0.23457621,0.24144983,0.23871453,0.24461874,0.2341453,0.23437928,0.241466,0.23412707,0.2336525,0.24419229,0.22810134,0.2318456,0.24207771,0.25120062,0.2696503,0.28474697,0.28038034,0.28140426,0.28862777,0.3118356,0.3011012,0.29323784,0.288717,0.27156287,0.28210765,0.29273406,0.27067146,0.28325748,0.2826741,0.26721442,0.2630622,0.2644824,0.26814282,0.27221495,0.2855635,0.28116935,0.2848109,0.2755875,0.27854878,0.28212422,0.28611007,0.27915075,0.28668794,0.26437053,0.28256732,0.2922555,0.30404395,0.32697958,0.3252154,0.2879984,0.25499833,0.24433447,0.20881489,0.17861228,0.18407227,0.16994423,0.17108883,0.17355,0.179811,0.1439746,0.15435484,0.17008507,0.16694553,0.19955325,0.19939561,0.19416127,0.18927276,0.18323775,0.18606852,0.19288482,0.2092613,0.22243904,0.2332166,0.2198199,0.25135455,0.24793226,0.23250516,0.22056824,0.22971731,0.21845788,0.22429165,0.23104338,0.23006743,0.24083373,0.21663578,0.2187012,0.21186157,0.21636653,0.21316676,0.21282904,0.21541956,0.21672694,0.21828139,0.21413063,0.21411309,0.2585247,0.28391188,0.303972,0.25419152,0.2138929,0.22034131,0.19721231,0.20423526,0.16643888,0.13777119,0.14236858,0.13057396,0.12219079,0.12705338,0.12843904,0.13983195,0.13623779,0.1360384,0.13273421,0.124479435,0.121714644,0.12481826,0.1352935,0.1332539,0.12563144,0.13991547,0.1299321,0.14978556,0.1335838,0.14662352,0.15389322,0.15296513,0.14848945,0.1731263,0.14933985,0.14115833,0.14576733,0.14065853,0.14701693,0.15636072,0.13987654,0.15090117,0.1390385,0.14093652,0.1256334,0.12050261,0.10962573,0.11100483,0.110682994,0.10777638,0.10661764,0.113092594,0.11302265,0.11293627,0.10060142,0.100366026,0.103583366,0.11084156,0.10741345,0.10860793,0.11580163,0.10418267,0.10707569,0.10881292,0.1184936,0.14202797,0.1485771
GDStreamline_5,0.13198523,0.86801475,0.0,,,synthesized,0.12379427,0.12639242,0.118128724,0.1088671,0.10743921,0.109094806,0.12286469,0.12417658,0.1364115,0.15046743,0.11375308,0.13576081,0.13529256,0.1533801,0.14530942,0.14635672,0.13419205,0.12601405,0.14278506,0.13609326,0.13185292,0.14428663,0.15728797,0.16590996,0.16682792,0.16641226,0.15015808,0.14410003,0.1546237,0.14881599,0.15357679,0.18194444,0.20264162,0.19470799,0.20677179,0.19435082,0.19151714,0.20118627,0.1890234,0.19990002,0.20288713,0.21015146,0.22073004,0.23715034,0.22749393,0.23037067,0.22919314,0.221672,0.2200699,0.22546256,0.23735376,0.23847166,0.232577,0.21107659,0.22454843,0.23719029,0.23577218,0.23183018,0.22763234,0.24069129,0.2371329,0.24662907,0.25020394,0.2540909,0.24855545,0.26777136,0.2686618,0.26831153,0.26383486,0.2760095,0.27997792,0.26422745,0.27861175,0.28074604,0.28867495,0.28696674,0.30509466,0.2927431,0.29907855,0.31136358,0.32056212,0.31540504,0.32080775,0.31452066,0.30002055,0.31471595,0.3200525,0.31491506,0.3265137,0.3348232,0.35159323,0.34007585,0.34133828,0.34871244,0.34172332,0.35782337,0.31010336,0.28764698,0.24473634,0.22836837,0.22589451,0.23804934,0.29202595,0.29554063,0.3079393,0.3009048,0.3248077,0.3272504,0.3526988,0.3281387,0.33337456,0.34679544,0.39302096,0.36914963,0.34394625,0.3490938,0.33975223,0.33297348,0.34083274,0.35834047,0.3718025,0.39233828,0.38835138,0.40428698,0.40738463,0.3840937,0.4505119,0.41727453,0.42572293,0.42712215,0.39308828,0.3767374,0.36533225,0.3739809,0.38188303,0.4388855,0.44773257,0.45156604,0.46203607,0.42895633,0.4314571,0.4414662,0.41821024,0.41139746,0.4203598,0.4373325,0.43875507,0.42406106,0.3792125,0.34029838,0.3286552,0.30261743,0.29122972,0.27974182,0.28260642,0.30200562,0.3364542,0.29214007,0.30160728,0.2959665,0.30554056,0.30845994,0.32416475,0.30854326,0.3094132,0.31535617,0.3054282,0.30153948,0.2707066,0.28634137,0.29628873,0.39877018,0.33723876,0.3101019,0.301863,0.2971391,0.29030612,0.3142104,0.34110367,0.32389486,0.29518515,0.3003992,0.31324255,0.29196632,0.31658614,0.29440993,0.2866067,0.2564194,0.2678878,0.29037917,0.29113263,0.28664494,0.28099775,0.25457683,0.23756035,0.24429156,0.25499442,0.25985506,0.28537047,0.2865943,0.25450304,0.26847848,0.25015008,0.25835478,0.2623257,0.27216858,0.23728682,0.2370059,0.2885603,0.270917
GDStreamline_6,0.94412905,0.055870928,0.0,,,synthesized,0.080000445,0.051610216,0.085124955,0.0572498,0.046246678,0.05332099,0.05594121,0.059282586,0.061033368,0.08251403,0.0641931,0.049380675,0.056575432,0.06882091,0.07302846,0.08173162,0.070318684,0.07028283,0.06375721,0.06999929,0.062345684,0.06590694,0.06695905,0.06084594,0.078309715,0.060732514,0.056981325,0.053359717,0.065785766,0.08679326,0.10462402,0.16329685,0.22477125,0.30822593,0.3789926,0.41312474,0.44324416,0.43696535,0.4382554,0.43914852,0.4432245,0.43664488,0.43013608,0.4223386,0.40842167,0.40319628,0.39133424,0.39759213,0.4051755,0.3974088,0.40922666,0.40121648,0.3760402,0.3767088,0.37026757,0.3769299,0.36763078,0.3742996,0.37551087,0.37337458,0.37552524,0.37069923,0.38297778,0.3923795,0.39671108,0.39388663,0.39281875,0.37804064,0.4017757,0.4046942,0.40802562,0.40787983,0.3464722,0.3298506,0.30490658,0.3071127,0.31412828,0.33540952,0.34937125,0.3516749,0.3432985,0.3297281,0.36798146,0.35713428,0.34430563,0.32446593,0.33125183,0.3449075,0.34322837,0.32947868,0.3084796,0.29307795,0.30368322,0.2802754,0.2630485,0.2504844,0.23275879,0.19872484,0.1840305,0.15262225,0.11259392,0.08222583,0.07200484,0.06430496,0.053674266,0.06912258,0.0655569,0.063077524,0.07872638,0.072739094,0.08500931,0.08677712,0.100426175,0.11775242,0.13519938,0.12188158,0.12158331,0.13032866,0.14491445,0.14671773,0.15360492,0.1715924,0.16767582,0.17104174,0.1804815,0.19131102,0.21535333,0.18257757,0.17679767,0.17511077,0.19473733,0.21031328,0.19908854,0.16398625,0.13491517,0.12874155,0.13702118,0.13684072,0.13298976,0.15362194,0.13607258,0.13099957,0.11795856,0.117368534,0.10512378,0.08234948,0.08051492,0.06074731,0.06338023,0.054482073,0.05794303,0.037527397,0.029807031,0.026009336,0.021319672,0.021505564,0.029695109,0.030637354,0.040127933,0.046531886,0.053018615,0.057917044,0.05565451,0.058443844,0.05147752,0.059069484,0.056352288,0.052669123,0.055432215,0.056402847,0.066534236,0.071939245,0.07276,0.07048012,0.073633224,0.0723895,0.05727066,0.057501838,0.063523784,0.063278735,0.06903881,0.06807041,0.062812746,0.06286028,0.075001955,0.0703052,0.06558879,0.057016194,0.055911154,0.06118782,0.057090104,0.06432518,0.04426016,0.045646027,0.04019299,0.030707896,0.04835026,0.04011169,0.03444767,0.023123637,0.03333588,0.04933025,0.032215044,0.021328196,0.03736894,0.01623848,0.034926146,0.00041221082,-0.0025604367,-0.004373744
GDStreamline_7,0.452568,0.547432,0.0,,,synthesized,0.03477545,0.040243194,0.038274854,0.03797391,0.020244613,0.03871405,0.045391023,0.047070697,0.053400144,0.048514456,0.05551696,0.05785641,0.058886588,0.067757025,0.066308394,0.07809156,0.07507214,0.053837672,0.06362091,0.054917067,0.052720398,0.050903022,0.059534147,0.07087895,0.07876526,0.07880467,0.07502888,0.06256972,0.06687994,0.07656731,0.0899352,0.112846695,0.15600035,0.16245297,0.18291235,0.18119556,0.18851534,0.20464988,0.17007881,0.17193303,0.1644589,0.18580858,0.17965546,0.17263499,0.17202747,0.18286043,0.18407857,0.19319522,0.21301907,0.1941493,0.19407798,0.19497956,0.21662259,0.20381129,0.20914958,0.2198222,0.21676587,0.22187203,0.23220205,0.22684686,0.22038227,0.2231899,0.22952792,0.22409645,0.23355907,0.24045405,0.23869383,0.23850314,0.24713188,0.24008943,0.22645523,0.24669865,0.22657667,0.22765173,0.21585618,0.19546296,0.19656293,0.20797962,0.202149,0.21044677,0.23870322,0.21350771,0.23503782,0.24237485,0.24025798,0.24604309,0.24575835,0.24874482,0.24352594,0.23840846,0.23852159,0.24516694,0.24445762,0.24007344,0.22281113,0.19839905,0.19008902,0.18927783,0.16115065,0.16383338,0.16944692,0.1406422,0.13483527,0.13567966,0.13787164,0.13778372,0.12570103,0.13283616,0.12030536,0.13351962,0.140304,0.15050906,0.14647359,0.16883323,0.1643021,0.17460704,0.16333193,0.1677944,0.16265611,0.16844931,0.16484271,0.1747145,0.17863533,0.18224847,0.1829773,0.18259352,0.16653048,0.1462338,0.17372479,0.17663696,0.20505528,0.17853928,0.17783591,0.17648974,0.16597785,0.15881282,0.14674482,0.15365282,0.15777084,0.16350818,0.15843572,0.15250662,0.130908,0.11484797,0.14729401,0.20173055,0.13290548,0.10381485,0.098273546,0.07438555,0.07625158,0.07656312,0.069766715,0.0932488,0.07976957,0.08142249,0.088370025,0.105040304,0.10022212,0.10802022,0.098880224,0.09958457,0.080669105,0.10427238,0.09246074,0.092206925,0.0988087,0.09545432,0.08118604,0.079583615,0.09917888,0.096834436,0.11225741,0.09475182,0.10209779,0.09185894,0.08842215,0.09821996,0.118297905,0.10418611,0.10423344,0.10272639,0.11155012,0.093909845,0.08474371,0.089995384,0.09400669,0.110154554,0.078161284,0.0741974,0.08387874,0.07077819,0.0800997,0.06363976,0.08240999,0.06822845,0.06143029,0.0714453,0.072143584,0.08390723,0.078670755,0.0747349,0.07583028,0.07464151,0.0663504,0.056453347,0.06027776,0.09118976,0.11184542,0.13567667
GDStreamline_8,0.07927438,0.11883688,0.80188876,,,synthesized,0.121308476,0.1378068,0.1494441,0.16231735,0.1687777,0.18227838,0.19380893,0.18432945,0.19321783,0.20699526,0.21499354,0.21979982,0.24344988,0.25944775,0.28111255,0.28829965,0.29460967,0.3063799,0.31289127,0.31444964,0.33434516,0.31956226,0.32798454,0.32166573,0.324432,0.31923425,0.31790704,0.3291492,0.3462049,0.3513962,0.34194282,0.3657375,0.37247992,0.38394785,0.41228366,0.41966406,0.42264122,0.42034435,0.42482245,0.42286092,0.4198907,0.4182007,0.41795313,0.41140836,0.4169325,0.40634704,0.39890534,0.42084318,0.42604053,0.4351551,0.4238303,0.4208579,0.42265588,0.43252623,0.449771,0.43772095,0.4397807,0.43716946,0.42902875,0.42574155,0.42419308,0.42828047,0.42396224,0.43108872,0.434008,0.42954844,0.43085945,0.43765676,0.44158226,0.4521643,0.4513836,0.44604808,0.45248312,0.45562023,0.4542151,0.46819377,0.45310134,0.45484382,0.46213382,0.4547035,0.45058244,0.44723523,0.4445364,0.44912738,0.470919,0.46465573,0.468943,0.46608573,0.4650538,0.46629053,0.46919754,0.46724355,0.46881145,0.49966857,0.49860498,0.49437162,0.45817894,0.4710043,0.4466107,0.43987906,0.47615606,0.46894902,0.4411578,0.4420106,0.43716305,0.43228722,0.4428801,0.43406406,0.4285051,0.44196898,0.44254106,0.4374334,0.4417434,0.4451143,0.43849182,0.439996,0.4397114,0.4433548,0.44245753,0.43913424,0.44477102,0.45004416,0.45418984,0.45264,0.45967478,0.45427108,0.44855326,0.45277968,0.4541868,0.45996553,0.4621497,0.45691878,0.45810053,0.45010594,0.46764123,0.47235894,0.45990503,0.45972326,0.44474185,0.44044286,0.4321447,0.44569075,0.4124813,0.27081633,0.12311521,0.06799053,0.09519011,0.07437588,0.18228243,0.1352266,0.14830503,0.16921474,0.3471291,0.34128734,0.38699895,0.3574268,0.37290955,0.38027686,0.39087108,0.39503235,0.40298983,0.42059672,0.41272226,0.42792132,0.41656893,0.4178873,0.42411715,0.42591506,0.42095387,0.4199332,0.42708063,0.42162058,0.41576293,0.4219194,0.4209901,0.41535005,0.4196738,0.4237531,0.40746295,0.39955747,0.38388166,0.38031235,0.38341644,0.3911398,0.3818103,0.3970724,0.40089384,0.3967146,0.39773571,0.41472578,0.39186767,0.38817137,0.39144006,0.3906238,0.37995726,0.37489647,0.37377268,0.36514843,0.36918575,0.36466914,0.37075675,0.3630969,0.3574261,0.3650769,0.36441928,0.36541176,0.37202114,0.2867348,0.22032134,0.16631532
