Spectra,gv_fraction,npv_fraction,soil_fraction,RWC index,Calculated RWC,use,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490
TCVAE_0,0.9766001,0.023399888,0.0,,,synthesized,0.023205966,0.024161533,0.025640145,0.028862223,0.03334725,0.03673482,0.038324952,0.03976217,0.041129827,0.043777213,0.047137424,0.05057341,0.05697778,0.06355438,0.06706363,0.06942809,0.069802105,0.06873307,0.06525764,0.064251006,0.06455475,0.061047792,0.05751224,0.055911183,0.05490242,0.053693026,0.052867264,0.053223073,0.057269543,0.07297799,0.11015334,0.1598086,0.21551758,0.2731442,0.319866,0.3462621,0.36473936,0.3770845,0.38337654,0.3868971,0.38919407,0.3916753,0.39127034,0.38758844,0.39023018,0.3918398,0.3936826,0.39814883,0.39867485,0.3989933,0.3951854,0.3917141,0.38654113,0.38288146,0.3760751,0.37495625,0.37278885,0.37350726,0.37744707,0.38158542,0.38654518,0.3955527,0.40000075,0.40299928,0.40864956,0.41149753,0.4118989,0.41147393,0.4113359,0.40669334,0.40804476,0.4065038,0.39985144,0.38700974,0.36487877,0.34087414,0.32790345,0.32370234,0.32194114,0.3215477,0.32153076,0.32223678,0.32479602,0.32739395,0.33364737,0.34044755,0.34565508,0.350057,0.3502139,0.34292328,0.3329668,0.32034028,0.30722177,0.2916245,0.27666557,0.2650001,0.25897133,0.26208365,0.23557504,0.200447,0.16359223,0.12220899,0.09012613,0.07836269,0.07518759,0.07355839,0.07459091,0.07830539,0.08233875,0.08745286,0.092864856,0.09877848,0.10390411,0.109862,0.11638226,0.12383768,0.13129544,0.1399383,0.14584787,0.15218087,0.15755342,0.16099139,0.16372034,0.16719165,0.17284559,0.17263044,0.16868925,0.16484278,0.16157785,0.15581043,0.14836805,0.1486442,0.14560826,0.14320438,0.15084858,0.15912665,0.15343516,0.15476474,0.14995849,0.14422764,0.14426671,0.1444671,0.15863486,0.16813949,0.15533724,0.13943984,0.12707913,0.12421964,0.12007154,0.11549314,0.11370534,0.1040729,0.07649323,0.05637926,0.045216143,0.0407269,0.043821573,0.044057846,0.045613736,0.04525733,0.045375735,0.04688391,0.049512833,0.051898062,0.054437727,0.05613768,0.060850456,0.06475294,0.06845984,0.07010758,0.07076712,0.07111016,0.07475364,0.076449454,0.07923363,0.08148439,0.08148548,0.07924676,0.07751967,0.07315026,0.07286006,0.07176551,0.06985363,0.06949797,0.06851655,0.06549765,0.0646299,0.062011287,0.058882877,0.05669698,0.053139627,0.051452577,0.050823957,0.051934242,0.05116968,0.04674138,0.044404134,0.041552752,0.041105464,0.040932655,0.041714013,0.039655656,0.035771683,0.03138973,0.029238522,0.029412612,0.035235286,0.05594802,0.123271294,0.1627056
TCVAE_1,0.961716,0.03828398,0.0,,,synthesized,0.014683217,0.015581071,0.01660341,0.018783078,0.022509828,0.026523605,0.0297333,0.032464623,0.034035563,0.03585255,0.038146615,0.04134792,0.049028844,0.058762,0.06582701,0.070097774,0.069909394,0.06645937,0.060273603,0.057167232,0.05668293,0.053888768,0.051432192,0.050140887,0.048625857,0.046816394,0.045416728,0.04465428,0.04727052,0.062180206,0.100674815,0.15697394,0.22353835,0.29123718,0.3439026,0.37124842,0.3871628,0.3962875,0.40090793,0.4054175,0.41111565,0.4169399,0.4179222,0.4140677,0.41587842,0.4171971,0.41934067,0.42399997,0.42353696,0.42181557,0.4169113,0.41426158,0.41210675,0.4114741,0.40493143,0.4002679,0.39304954,0.3898161,0.392008,0.3973279,0.40566987,0.4185801,0.42554498,0.42820358,0.43195277,0.434438,0.43654615,0.43910754,0.44210792,0.43883854,0.4377619,0.43278074,0.4240381,0.40988088,0.38692015,0.36315137,0.35101455,0.34774172,0.34648454,0.34543544,0.34454435,0.34614998,0.35061473,0.35370147,0.35821867,0.36135805,0.36251318,0.36498064,0.36676466,0.36477518,0.36187893,0.35469842,0.3425069,0.32437754,0.30610394,0.2911253,0.28122133,0.28023434,0.24815066,0.2075469,0.16645834,0.1223612,0.08903171,0.07567102,0.0705878,0.06792666,0.06953189,0.07515964,0.08102384,0.086704865,0.091866925,0.09764716,0.103456154,0.11018618,0.11752975,0.12594682,0.13457231,0.14445987,0.15256667,0.16198623,0.16908152,0.171911,0.1727056,0.17406175,0.17825346,0.17812404,0.1756741,0.17339069,0.17039135,0.16327874,0.15432687,0.15483879,0.15314391,0.15212297,0.16093257,0.16883159,0.16033934,0.15963969,0.15470275,0.14979038,0.15096256,0.15246578,0.16711743,0.17462634,0.15798852,0.13960469,0.12718669,0.12616156,0.12435144,0.12115514,0.11912054,0.10693747,0.076485306,0.05464706,0.042517588,0.037641585,0.04071641,0.041571066,0.043438718,0.04250869,0.040946573,0.04018587,0.040878832,0.042525023,0.045756638,0.048876375,0.054277763,0.05827324,0.06184569,0.0640513,0.06562552,0.06629717,0.069263324,0.070514336,0.0734781,0.07653272,0.077930376,0.07730988,0.07689038,0.07327163,0.07304047,0.072104186,0.07061818,0.070305765,0.06843835,0.0632588,0.059239447,0.054557204,0.051177204,0.049840465,0.047549993,0.046655595,0.045989543,0.04620135,0.045068026,0.04154691,0.04043019,0.03860578,0.03861724,0.038727775,0.03956081,0.03750679,0.03359559,0.029240444,0.027169138,0.02731432,0.033496648,0.05626507,0.12910482,0.17262793
TCVAE_2,0.7675233,0.23247674,0.0,,,synthesized,0.013394147,0.013311371,0.013565853,0.015759245,0.020149201,0.024665594,0.027694419,0.02980645,0.030316994,0.03159584,0.03445241,0.03843005,0.046590745,0.056560546,0.06331846,0.06680933,0.06642431,0.06419259,0.060325205,0.059342414,0.061377704,0.06004004,0.057180077,0.05523351,0.053635657,0.052012667,0.052268386,0.05275564,0.054660797,0.06676766,0.09821096,0.14551891,0.20541145,0.26396602,0.30509007,0.32538503,0.33767623,0.34706295,0.35428572,0.35798228,0.35870445,0.36017734,0.36256164,0.3664766,0.37492377,0.38155633,0.38382906,0.3853013,0.38631934,0.3874166,0.38742232,0.3901214,0.39446378,0.39455122,0.38822448,0.38182086,0.37451345,0.3729366,0.37349892,0.37666965,0.38223928,0.39135408,0.39757365,0.40212125,0.4046015,0.40571713,0.40726155,0.41231698,0.41801596,0.41966152,0.41975754,0.41712183,0.41215247,0.40298414,0.38697946,0.37146932,0.36441386,0.36259305,0.36111212,0.3589688,0.35716707,0.35849625,0.36286992,0.36536747,0.36831164,0.37128836,0.37383235,0.37684214,0.37729317,0.3748619,0.36933696,0.36002392,0.34905523,0.33492935,0.32242924,0.3148399,0.30664372,0.30933118,0.28193873,0.24404342,0.20593722,0.15925851,0.12490642,0.10929445,0.10338327,0.100603275,0.10149418,0.10602045,0.11093506,0.11572465,0.122354686,0.13015229,0.1396005,0.148226,0.1562169,0.16174021,0.16672337,0.17198959,0.17775847,0.18766946,0.19908597,0.20895423,0.21430707,0.21804745,0.22313468,0.22620054,0.22867517,0.22973947,0.22608365,0.21820359,0.2072381,0.20577484,0.20094031,0.19706082,0.20349142,0.21181382,0.20446296,0.20481353,0.20046774,0.19495614,0.1941215,0.19092126,0.1983211,0.20434877,0.1899897,0.1756937,0.16269277,0.15877493,0.15358114,0.14573386,0.14375247,0.1301427,0.09745571,0.07370797,0.060867056,0.05646299,0.060224056,0.062718734,0.0668838,0.068472594,0.06856237,0.06915888,0.07074386,0.07224263,0.07524121,0.07690221,0.07844952,0.079143256,0.08034569,0.082698435,0.085969135,0.089212686,0.09277399,0.09335287,0.09460351,0.096163034,0.09879956,0.10167211,0.10473806,0.10415833,0.105962746,0.10552983,0.1031179,0.10061537,0.096358106,0.090612456,0.08676809,0.08313277,0.08019456,0.07856363,0.07568124,0.0736852,0.07195802,0.07142457,0.07143447,0.069116354,0.06830278,0.065360725,0.06329125,0.06208794,0.061654285,0.05921036,0.05508405,0.05010061,0.046684533,0.043566138,0.046733156,0.065688014,0.13347013,0.17122148
TCVAE_3,0.0,0.3821208,0.6178792,,,synthesized,0.038250595,0.039225906,0.040339857,0.04337561,0.047776222,0.052503243,0.055630952,0.057879165,0.05845858,0.06001866,0.063266575,0.067508265,0.07314779,0.077741385,0.08069134,0.08359748,0.08577162,0.08895224,0.09020904,0.09080228,0.09163809,0.09327796,0.09475815,0.09571773,0.096767426,0.09952569,0.10346599,0.10847576,0.114026845,0.12124176,0.13034046,0.14162692,0.15392038,0.16459782,0.17276953,0.17938524,0.18808751,0.19378047,0.19870864,0.2025744,0.20316786,0.20588955,0.20741425,0.2090672,0.21248783,0.21678413,0.22047193,0.22253536,0.2219051,0.22242038,0.22335695,0.223974,0.22534163,0.22702076,0.22901197,0.23215102,0.23550268,0.23808794,0.24098901,0.24197726,0.24133377,0.24197008,0.24135534,0.24162348,0.243497,0.24754883,0.24997912,0.25218552,0.255107,0.2577476,0.26083702,0.2632997,0.26615012,0.26595545,0.26181996,0.26031333,0.25875562,0.25888854,0.25981992,0.26137376,0.26224333,0.26218802,0.26311654,0.26415312,0.26702678,0.27089566,0.27224368,0.27384186,0.27268368,0.27176762,0.27428335,0.27648038,0.27936888,0.27857,0.27564037,0.272119,0.2644989,0.25903165,0.25419837,0.24240868,0.22839282,0.21065457,0.19926931,0.194797,0.19594628,0.19626036,0.19881232,0.20443413,0.2094893,0.21097192,0.21208243,0.21436346,0.21820383,0.22198705,0.22578298,0.23082168,0.2341101,0.23397152,0.23143493,0.23412581,0.23915686,0.24654065,0.25166476,0.25296253,0.25159287,0.249404,0.24860035,0.25210315,0.25481462,0.25462186,0.25525427,0.24921106,0.24188618,0.23766492,0.23794572,0.24331273,0.24648674,0.24889345,0.23886518,0.2322204,0.23354991,0.2383752,0.24064727,0.23555689,0.22789504,0.22488807,0.22326134,0.21018712,0.21362394,0.19908889,0.2015286,0.17756578,0.16982521,0.16262904,0.15356605,0.1504099,0.15215184,0.15550299,0.16160013,0.1669101,0.1712877,0.17323701,0.17220981,0.17176831,0.17412896,0.17615886,0.17754118,0.17430463,0.1683757,0.1667272,0.17177495,0.17899357,0.18941122,0.19610779,0.19799238,0.1953718,0.19264428,0.1923232,0.19547874,0.19953294,0.20250283,0.20116222,0.19845349,0.1939287,0.19025713,0.18784404,0.18489914,0.18260461,0.17907421,0.17636874,0.17229913,0.16821821,0.16581549,0.16470706,0.16351824,0.16180278,0.15991767,0.15591562,0.15275332,0.15048286,0.15081994,0.14926064,0.14572553,0.14163895,0.13623403,0.13422745,0.13522254,0.1466333,0.16009723,0.16761023
TCVAE_4,0.4106559,0.58934414,0.0,,,synthesized,0.050902486,0.055575594,0.05887729,0.06190574,0.063905716,0.06412201,0.06314859,0.06247574,0.06210813,0.06399441,0.068778425,0.075213134,0.08438645,0.0942267,0.10022318,0.104091376,0.10619706,0.10619885,0.105427206,0.107414275,0.112662435,0.11493218,0.114817694,0.11560738,0.11537208,0.11284639,0.112497285,0.11272982,0.11435075,0.12410119,0.14590853,0.16878785,0.19099587,0.21203476,0.23022573,0.24393196,0.25100756,0.2558638,0.25944054,0.26167983,0.26300323,0.2657507,0.2692151,0.27252007,0.27429962,0.2768709,0.2788353,0.28111386,0.28640008,0.29109645,0.29271245,0.2939332,0.29644728,0.29782802,0.30070424,0.3043393,0.30594248,0.3093245,0.31139535,0.31323928,0.31458497,0.3164488,0.3165295,0.31878424,0.32168508,0.32708323,0.3332094,0.33893275,0.34082323,0.34156817,0.34138262,0.3427369,0.3447017,0.3428285,0.3351829,0.32487947,0.3231665,0.33050203,0.34065884,0.34835374,0.35201222,0.35122997,0.34863305,0.347309,0.34962994,0.35717297,0.3655607,0.37052858,0.37108284,0.3687985,0.3646742,0.36053634,0.35667413,0.35148436,0.34582216,0.34425646,0.33197725,0.3367861,0.3251055,0.3045677,0.29233027,0.25669783,0.23514102,0.22943018,0.23241238,0.23413952,0.23347832,0.23294826,0.2344511,0.238863,0.2486509,0.25815034,0.26776218,0.27372086,0.27815968,0.28127354,0.2853157,0.28771222,0.28957742,0.29079372,0.2941329,0.30231726,0.31086504,0.3184985,0.32335573,0.32454556,0.32270557,0.31936854,0.31529027,0.3128338,0.30540287,0.303387,0.2923627,0.28449184,0.28615522,0.29907084,0.298024,0.29916197,0.2925915,0.28350443,0.28113717,0.28078848,0.28603196,0.29390192,0.29011047,0.28391677,0.2746613,0.2652743,0.25702995,0.23615296,0.23161216,0.2137555,0.18463008,0.17019585,0.17085707,0.18002918,0.1929768,0.19956046,0.20390467,0.20786132,0.21324436,0.21992187,0.22289507,0.22047599,0.21711703,0.21338587,0.20961058,0.20886588,0.2087008,0.20997646,0.20975538,0.21107545,0.21375698,0.21504661,0.21359949,0.2095962,0.20741157,0.20932072,0.21687664,0.22487397,0.23270537,0.23588125,0.23497109,0.2298869,0.22088091,0.21344396,0.20719065,0.20187756,0.19711232,0.19224869,0.18670756,0.18436679,0.18580854,0.18736078,0.18806121,0.18513656,0.18397397,0.18154307,0.1789295,0.17576537,0.17096856,0.16640908,0.16282438,0.15941952,0.15729398,0.14880799,0.14052512,0.14027797,0.18856302,0.21111177
TCVAE_5,0.13198523,0.86801475,0.0,,,synthesized,0.04777758,0.049906135,0.0520301,0.054350853,0.05600418,0.058466256,0.0617048,0.064135134,0.06664914,0.068602815,0.07136163,0.07643776,0.08265564,0.09160377,0.09960418,0.1063122,0.112231314,0.11324297,0.11384249,0.115564734,0.117893904,0.12080604,0.12301228,0.12750922,0.1305186,0.1313154,0.13203032,0.1308245,0.12975892,0.13481393,0.1495797,0.16486558,0.17756307,0.18765067,0.19562571,0.20435914,0.20786728,0.21179526,0.21425556,0.21672131,0.21951704,0.22451656,0.23097207,0.239392,0.2432905,0.2462403,0.24851994,0.2503162,0.2542802,0.2584334,0.26256287,0.2663126,0.26786816,0.26976246,0.27207065,0.27339464,0.27579278,0.27923042,0.28352523,0.2870108,0.28940237,0.29323107,0.29817224,0.3046785,0.3087123,0.311948,0.31704605,0.32094425,0.32335782,0.3265264,0.32677686,0.32944953,0.33363384,0.3329906,0.331528,0.32719624,0.3297119,0.33496255,0.3398754,0.34166235,0.3441422,0.34633833,0.34879178,0.3518079,0.35477686,0.35927647,0.36635256,0.3706019,0.37436378,0.37485534,0.37421745,0.37363333,0.37155515,0.3705966,0.36863106,0.36813545,0.34851766,0.3463145,0.34058326,0.3292942,0.34035832,0.31582886,0.30231303,0.2980336,0.29670942,0.2944653,0.2928419,0.2913099,0.29332203,0.2985291,0.30599672,0.31432134,0.32024968,0.32500583,0.32692462,0.32934386,0.33237112,0.33652377,0.34303284,0.34609967,0.34971797,0.35406172,0.35965323,0.36426342,0.36915898,0.37406087,0.37572706,0.37403905,0.3712169,0.36776054,0.36076242,0.3607157,0.34931648,0.34451568,0.33875072,0.3466276,0.3446527,0.34658307,0.34272796,0.33418995,0.32997912,0.3309493,0.3280719,0.3247248,0.32632983,0.32179397,0.32082713,0.30815512,0.30744487,0.28431755,0.28262317,0.26098096,0.23604862,0.22538356,0.22970243,0.23804401,0.24838643,0.25841314,0.26714045,0.2732507,0.2808261,0.28777403,0.28596032,0.27953172,0.27184135,0.266344,0.26135623,0.26102555,0.26227242,0.26309884,0.26168984,0.26057112,0.25775832,0.25887692,0.260023,0.26177937,0.262985,0.26645267,0.27030402,0.2747935,0.277165,0.28057903,0.2842952,0.28168082,0.2727419,0.2617131,0.2489248,0.24140371,0.23958637,0.23812081,0.23494096,0.23127376,0.23012654,0.22919963,0.22639032,0.22476591,0.22484772,0.22505458,0.22370662,0.22208194,0.21858974,0.21302581,0.2086413,0.20246735,0.19451804,0.18088652,0.16957255,0.16442166,0.19621201,0.21246341
TCVAE_6,0.94412905,0.055870928,0.0,,,synthesized,0.020471096,0.022002533,0.023744717,0.026890948,0.031090975,0.034208745,0.03533104,0.035932675,0.03626287,0.03789206,0.040401682,0.04342197,0.050092995,0.057862222,0.06298211,0.06656146,0.06715378,0.06479329,0.058856577,0.05525151,0.054575875,0.052504882,0.05142887,0.051596075,0.050926,0.04890263,0.046823382,0.04585734,0.048756465,0.063355416,0.09875394,0.1462744,0.19805439,0.24953936,0.29052258,0.31298804,0.32764482,0.3361566,0.34003484,0.34369308,0.34934425,0.35727942,0.36121857,0.35815173,0.35747772,0.3555733,0.3547548,0.35772663,0.35890836,0.36050135,0.35889608,0.3586185,0.35792905,0.35753912,0.3521716,0.3494568,0.34464467,0.3434137,0.3461975,0.3507818,0.35652494,0.36412913,0.36525226,0.36521614,0.37035745,0.37670225,0.38282079,0.38712692,0.38731623,0.37965834,0.37667865,0.3741399,0.37079495,0.3626157,0.34311122,0.3194118,0.30503047,0.29939073,0.29789543,0.2999745,0.30328548,0.30662394,0.3109221,0.31412536,0.31902528,0.3228833,0.32493854,0.32733566,0.3279435,0.32428694,0.31862718,0.30889493,0.29606456,0.27881312,0.26211077,0.2501083,0.24401568,0.24721031,0.22165199,0.18783021,0.15300117,0.11389761,0.08380476,0.07188998,0.0678034,0.0658257,0.06733884,0.0719634,0.07675809,0.08208437,0.08741413,0.09209734,0.09540199,0.09940924,0.10511167,0.11290331,0.12187448,0.13161752,0.13745312,0.14213513,0.145355,0.14783964,0.15099731,0.15555659,0.16111964,0.16010362,0.15560926,0.15196657,0.14976081,0.1461133,0.14059615,0.14182293,0.13946578,0.13718455,0.1434047,0.14910051,0.14106569,0.14051075,0.13615519,0.13250734,0.1347858,0.13673909,0.1506235,0.15942937,0.14690574,0.13298115,0.123321354,0.12312757,0.12051345,0.11534399,0.11186852,0.09999648,0.07188761,0.05210264,0.04132478,0.03718087,0.040422544,0.04133007,0.043450326,0.04340285,0.04311049,0.043356985,0.044168293,0.044932246,0.046729922,0.048510537,0.05312325,0.05722758,0.061184525,0.0633679,0.064249784,0.06470336,0.06840697,0.070669174,0.073768795,0.07600851,0.07597931,0.073575854,0.07139483,0.067010105,0.06701051,0.06684922,0.06598067,0.06609833,0.06496087,0.061279893,0.05906269,0.055797756,0.053049237,0.05187878,0.049469993,0.048092157,0.04677938,0.04658629,0.045401588,0.04180421,0.040660694,0.038987696,0.038799107,0.03817913,0.03823909,0.0361346,0.032813817,0.029425114,0.028342873,0.02906397,0.034843847,0.05439885,0.11854383,0.15629782
TCVAE_7,0.452568,0.547432,0.0,,,synthesized,0.03566593,0.03933677,0.043141276,0.04730998,0.050322533,0.05092013,0.050017968,0.049936175,0.050788492,0.0539819,0.059126496,0.06416902,0.070795685,0.07805964,0.08271751,0.08602801,0.08743298,0.08676696,0.085159644,0.08640592,0.091437384,0.09415379,0.09485066,0.096097484,0.09543002,0.09193747,0.09121859,0.09166476,0.092798516,0.101567134,0.12290691,0.14699535,0.1717684,0.19589388,0.21667461,0.23257677,0.24276964,0.250454,0.2556584,0.25730103,0.25575167,0.25520122,0.2573362,0.26253945,0.26934028,0.2766375,0.2803585,0.28132868,0.2828312,0.28276038,0.2802872,0.27899688,0.28023666,0.2807917,0.2832514,0.2867449,0.28786588,0.29118818,0.29329562,0.2952174,0.29751033,0.30103475,0.30298406,0.30745274,0.31176233,0.3161884,0.31976432,0.3236075,0.32464385,0.32456428,0.32379,0.32423484,0.32319027,0.31575698,0.30212492,0.2890309,0.28757614,0.29652125,0.30809027,0.31653512,0.32011402,0.31823742,0.31384867,0.31125534,0.31363177,0.3217082,0.33095074,0.33772808,0.33975756,0.3378588,0.33293563,0.32737088,0.3222648,0.3158096,0.30958098,0.30815935,0.29765195,0.30156225,0.285331,0.25877315,0.23966451,0.20407201,0.18359736,0.17831816,0.1809413,0.18201475,0.18001664,0.17816103,0.1791514,0.18364908,0.1938471,0.20488389,0.21629398,0.22389631,0.22994979,0.23290344,0.23377945,0.23146607,0.22928183,0.22940497,0.23495494,0.24706255,0.2577399,0.26444608,0.26727265,0.2664563,0.264369,0.2637214,0.26296264,0.2618662,0.25438613,0.25116307,0.24073271,0.23478459,0.23954941,0.25377852,0.25347805,0.2547043,0.2477517,0.2373011,0.23246233,0.22949947,0.23402219,0.242635,0.24012558,0.23612984,0.22824217,0.22043209,0.21155904,0.19131406,0.18525112,0.16889647,0.14204156,0.12777027,0.1263043,0.1318416,0.14011616,0.1432908,0.14682758,0.1511598,0.15635358,0.16207948,0.16507962,0.16414917,0.1629187,0.16094464,0.15857862,0.15818872,0.15750623,0.15698756,0.15552962,0.15663281,0.15953168,0.16040596,0.15869488,0.15495668,0.15334499,0.1556742,0.16381249,0.17346482,0.18347767,0.18739359,0.18492153,0.17807737,0.16887636,0.16179566,0.15630451,0.15194677,0.14842668,0.145017,0.1405588,0.13787596,0.13708368,0.135886,0.13469853,0.13187753,0.13188696,0.13136904,0.13124001,0.1303739,0.12692007,0.12252414,0.11909775,0.11639167,0.11498754,0.108908996,0.103717186,0.10658733,0.15479654,0.18047829
TCVAE_8,0.07927438,0.11883688,0.80188876,,,synthesized,0.06458403,0.07031439,0.07366872,0.07703194,0.08024125,0.08120552,0.08164336,0.08451632,0.088226765,0.09412232,0.10118978,0.10713498,0.11442781,0.122292325,0.13014182,0.13745603,0.14296997,0.14834958,0.14997315,0.15297493,0.15921816,0.16275975,0.16841133,0.17396946,0.1793105,0.18283068,0.18445271,0.1864169,0.1905173,0.19862086,0.20775576,0.21444394,0.22195448,0.22953494,0.23634146,0.23952816,0.24565913,0.24871601,0.25376415,0.2614485,0.26635635,0.27139318,0.27301264,0.27241242,0.27467453,0.2763316,0.277044,0.27911842,0.28145355,0.28743273,0.29026723,0.29420882,0.2986411,0.30082303,0.3006937,0.3014046,0.3035074,0.3063342,0.3116275,0.31619912,0.3187347,0.32158178,0.31952435,0.31779176,0.3186025,0.3213619,0.32465428,0.32930285,0.33217895,0.3294539,0.33253813,0.33515733,0.3385439,0.3413505,0.3383119,0.33749783,0.33667064,0.34075344,0.34489757,0.34926802,0.35336363,0.35679024,0.35649836,0.35321343,0.3526367,0.3570056,0.35870183,0.36253268,0.36477768,0.36574084,0.3682812,0.36987966,0.37321585,0.3740574,0.37448013,0.37143797,0.363869,0.35960937,0.36004615,0.35998505,0.35355675,0.34700495,0.3393848,0.3368888,0.33884072,0.3370486,0.33596915,0.33873016,0.3399958,0.34179443,0.34612393,0.34922063,0.35091877,0.35253066,0.35463428,0.35802668,0.36326724,0.36679214,0.36785865,0.36902076,0.3679337,0.36717755,0.36435777,0.36564225,0.37130404,0.37379676,0.37360626,0.37341887,0.37193084,0.36956984,0.37070787,0.362534,0.35471475,0.34713727,0.3487566,0.35170978,0.3535512,0.35797256,0.34808838,0.3403055,0.33933234,0.33917105,0.34047496,0.33306837,0.3218078,0.32524323,0.32900673,0.31581974,0.31732982,0.2971471,0.29564965,0.26609117,0.2695902,0.2782374,0.28114247,0.29156035,0.29986262,0.30281872,0.30696505,0.31127995,0.31662792,0.3229851,0.3259641,0.32479852,0.32397616,0.32374853,0.32605016,0.32919842,0.3314969,0.33316737,0.3320791,0.32947898,0.3311066,0.33094853,0.33348095,0.33410436,0.3339694,0.33024067,0.3302713,0.3266608,0.32686704,0.3268956,0.33083642,0.33344674,0.33073115,0.32456082,0.3200664,0.3138703,0.30814052,0.30628812,0.3035128,0.30137748,0.29939127,0.29857755,0.30072236,0.29838544,0.29960102,0.29656875,0.2937376,0.28812987,0.28116953,0.2763471,0.27081645,0.2662993,0.26005602,0.25511396,0.24147968,0.23181815,0.21635462,0.20230706
