frequency,diff_mag,diff_real,diff_imag
0.0,0.0015095900952530883,-0.0015095900952530883,0.0
0.0004761904761904762,0.001531829111756213,-0.0015317643941692438,1.4080780488257005e-05
0.0009523809523809524,0.0016230961915359558,-0.0016225590787488642,4.1752640014269815e-05
0.0014285714285714286,0.0016117073979093296,-0.0016089252354336558,9.465898404492634e-05
0.0019047619047619048,0.0019699616001444763,-0.0019622489203716675,0.00017414901821144468
0.002380952380952381,0.0014080190547987664,-0.0012722554238346895,-0.0006032278136820501
0.002857142857142857,0.0022545483222391727,-0.002156553433592112,-0.0006574689539237122
0.003333333333333333,0.0023122351022489018,-0.0017293276022981585,-0.0015348801946737378
0.0038095238095238095,0.006117712974288432,-0.0061168137865372785,-0.00010488630322635917
0.004285714285714286,0.0014235044158102553,-0.0014230637903808185,3.541567927167755e-05
0.004761904761904762,0.003339476783746867,-0.0032454090138059333,0.000787035909149969
0.005238095238095238,0.002099578951233332,-0.00016466850934260258,0.002093111572394779
0.005714285714285714,0.006006225515289738,0.0009208365524637774,-0.005935217349361699
0.006190476190476191,0.009711934165216955,0.0035577354643968606,-0.00903682375588244
0.006666666666666666,0.012286140585781532,-0.009049938960541293,-0.008309503914438271
0.007142857142857143,0.003231482709567826,-0.0032314373668478613,-1.711859734848664e-05
0.007619047619047619,0.011013994664214507,-0.010817158158267226,-0.0020729611290080663
0.008095238095238095,0.014517326504932414,0.01350354329942638,0.005329829942064768
0.008571428571428572,0.008002646358313369,0.004968164047403412,-0.00627373052770952
0.009047619047619047,0.010174326984899217,0.005347176706938822,-0.008655901504778074
0.009523809523809525,0.027192127694209516,-0.0010874769452730998,-0.027170373615975463
0.01,0.004998965801757705,-0.0025899955390494486,-0.004275696691165898
0.010476190476190476,0.015092330402742337,-0.014228138954810149,-0.0050337360745429105
0.010952380952380953,0.03257725832262385,-0.0025007791314987232,0.03248113088478333
0.011428571428571429,0.032453888934877585,0.02780167816174106,-0.016742807362815235
0.011904761904761904,0.018532846524491327,0.015277204866776473,0.010491587666263458
0.012380952380952381,0.018250818847987883,0.018239256936822074,0.0006495344599462549
0.012857142857142857,0.020654966477002785,-0.014318139541921487,-0.014886857298441913
0.013333333333333332,0.045511743603307966,0.040771488319481575,-0.020223860809143762
0.01380952380952381,0.04934107446726705,-0.01493041642047746,0.0470279097461872
0.014285714285714285,0.010945991525919185,0.00689875577207618,0.008498346855873806
0.014761904761904763,0.029680368129146123,0.029629420710493307,0.0017382982029051641
0.015238095238095238,0.062151227471238475,0.06025928611642592,0.01521819676966843
0.015714285714285715,0.02069321321910694,-0.007500015395028953,-0.019286234531544794
0.01619047619047619,0.008781416236758448,-0.007246603490910636,-0.004959839611189731
