frequency,diff_mag,diff_real,diff_imag
0.0,0.0029535109524019276,-0.0029535109524019276,0.0
0.0004761904761904762,0.002962218499226512,-0.0029578892108226285,-0.0001600932655012599
0.0009523809523809524,0.0029952348953874905,-0.002978854905591355,-0.00031281868547328173
0.0014285714285714286,0.002971777215018369,-0.0029373653266423494,-0.0004509376381958141
0.0019047619047619048,0.0031762148995125787,-0.003122910185906047,-0.0005794592812700117
0.002380952380952381,0.0028893663381860685,-0.0026175094248772623,-0.0012235531238656838
0.002857142857142857,0.003334974004663923,-0.0030929429050395307,-0.0012472994018878358
0.003333333333333333,0.003150716420203365,-0.002527744989585745,-0.001880829399005468
0.0038095238095238095,0.005373299814785222,-0.00509915256871718,-0.0016944007732870858
0.004285714285714286,0.0018464290588726942,-0.0014273439614415073,-0.001171319548708194
0.004761904761904762,0.002930729155564074,-0.0028796416474079906,-0.0005448278313253674
0.005238095238095238,0.0027839071716042056,-0.0027302099603550498,-0.000544144018149062
0.005714285714285714,0.007533482927494977,-0.0024452720834988242,-0.007125588358621315
0.006190476190476191,0.008365972920195187,0.0035154641777389584,-0.007591509370110355
0.006666666666666666,0.008736376469770284,-0.0059739287923891715,-0.006374672431193586
0.007142857142857143,0.003673543583005864,-0.0009299604877608808,-0.0035538846277625713
0.007619047619047619,0.007513849189744229,-0.004447103088333959,-0.006056500950875066
0.008095238095238095,0.009463346397249892,0.009268704511562698,0.0019094611050450294
0.008571428571428572,0.0018001802916269886,0.0017234948484485813,0.00051982169032605
0.009047619047619047,0.02134259785833453,-0.0005282407189580798,-0.021336059736638824
0.009523809523809525,0.018601442548503773,0.0013852311424543823,-0.018549792440004848
0.01,0.0013391087541811044,0.0002023988512396338,-0.0013237246543527648
0.010476190476190476,0.01927367871047245,0.002674877974629626,-0.019087161099947795
0.010952380952380953,0.014895004678498752,0.0012447441475096632,0.014842903232849702
0.011428571428571429,0.02044887934663057,0.018629293553461546,-0.008432442601761986
0.011904761904761904,0.024768162701047536,-0.023934649171957367,0.00637137760620754
0.012380952380952381,0.029460295370068952,0.029217004138670233,-0.0037783160869139243
0.012857142857142857,0.016793957011338848,-0.006718428534685406,-0.015391546709899631
0.013333333333333332,0.03024517720881627,0.023827257045446942,-0.01862881010915346
0.01380952380952381,0.031387784390640876,0.02492139022392191,0.019081858354478176
0.014285714285714285,0.013701986687206347,-0.008966812329812252,-0.010360536463827869
0.014761904761904763,0.013784134131548612,0.012439228616072578,0.005938682109155574
0.015238095238095238,0.04915417039961773,0.04453548312290552,0.020802000160658918
0.015714285714285715,0.042189506457283955,-0.03866272512652433,-0.016886330000921726
0.01619047619047619,0.046891737022194915,0.04566423675082017,-0.010658915654217865
0.016666666666666666,0.01619803018857954,0.014913791452379817,-0.006320997271400841
0.017142857142857144,0.03304139167772258,0.016210375562348923,0.02879161836591121
0.017619047619047618,0.023682495371512974,0.00014976667371051355,0.023682021809068143
0.018095238095238095,0.0345740398922103,0.033771811829998465,0.0074046580061016
0.018571428571428572,0.019820702959791662,0.01562447342621763,0.012195740894825252
0.01904761904761905,0.05088832737162908,0.030855947028087728,0.040466435420999675
0.019523809523809523,0.009758372260673547,0.0008346704668141941,0.009722610471972593
0.02,0.01822629937501458,0.012050798833030077,0.01367392542006493
0.020476190476190478,0.03941437669930271,0.025053642968458113,0.03042709425172843
0.02095238095238095,0.019135120351250576,-0.009747005485143817,0.016466593907952562
0.02142857142857143,0.021590676588692948,-0.014065764188527424,0.01638021957576495
0.021904761904761906,0.038393854174440835,0.018368158379039434,0.03371496397937793
0.02238095238095238,0.02223603567868458,0.003994727804392001,0.021874264158424875
0.022857142857142857,0.044446604570018276,-0.006848203722749219,0.04391586004594801
0.023333333333333334,0.012765090195531419,-0.011843277501329685,-0.004762804397259082
0.023809523809523808,0.01835454971445869,0.015645434396761526,0.009597389111480628
0.024285714285714285,0.05377719142144102,-0.01721483620685288,0.05094738198916149
0.024761904761904763,0.028353289513448857,-0.02320559673636259,0.01629138748979861
0.025238095238095237,0.006305688491392,-0.005316802236726634,-0.003390180131794207
0.025714285714285714,0.05794590059160315,0.002506019446200297,0.057891685602573545
0.02619047619047619,0.04388018401730055,-0.04312704242819704,-0.008094983680567339
0.026666666666666665,0.011567289759146913,-0.0019638847898924006,-0.011399357389962575
0.027142857142857142,0.01832430035843834,-0.016743307171175947,0.007445914893276145
0.02761904761904762,0.05802820769115559,-0.05109105449517748,0.027513215704797103
0.028095238095238097,0.03213655806508109,-0.031298788144975026,-0.007290008568328232
0.02857142857142857,0.031556792244055616,-0.008541295291251028,0.030378897469825028
0.029047619047619048,0.004654514601125376,0.003945602084289929,-0.0024691557999721864
0.029523809523809525,0.0405039848806453,-0.026198817852132364,0.030890042640992474
0.03,0.045205954233105014,-0.016443385184572848,-0.04210930279400688
0.030476190476190476,0.01088507834234073,-0.005986278985160368,0.009091171235364702
0.030952380952380953,0.017897299212177552,-0.017858584679903935,-0.0011765510277551433
0.03142857142857143,0.06250826794224786,-0.05286091558101602,-0.033361762019961536
0.03190476190476191,0.015885601882144565,0.006978481124615812,-0.014270709455082312
0.03238095238095238,0.057683352194702504,-0.054123006649196795,0.019951673405233197
0.032857142857142856,0.024238542458954574,0.004289727712150665,-0.023855925399995495
0.03333333333333333,0.03760602246147037,-0.02467213009523729,-0.028381312900151397
0.03380952380952381,0.004708016686234966,0.004274328721644946,-0.0019737109963690116
0.03428571428571429,0.04332858993097635,-0.03295063082328184,-0.028135789197292725
0.034761904761904765,0.004651305694490855,-0.004558174304704329,-0.0009261164459916787
0.035238095238095235,0.06272148855244837,-0.024475158217196896,-0.05774904117366879
0.03571428571428571,0.014070243303480987,0.0035018192239079926,0.013627509264066563
0.03619047619047619,0.03437377918011918,-0.024068469354850727,-0.024541097734987444
0.03666666666666667,0.03109782060894528,-0.014916011848928767,-0.027287122185176628
0.037142857142857144,0.053505734095172834,0.03866874657324734,-0.03698096293388415
0.03761904761904762,0.04018731618873979,-0.03043540988105997,0.02624321260489318
0.0380952380952381,0.05009287450755664,0.0015224441357502283,-0.050069733774839836
0.03857142857142857,0.013163822934844095,-0.0011772564432193239,-0.013111075528987923
0.039047619047619046,0.022039323036479253,0.02156279417497803,-0.004558252655768286
0.039523809523809524,0.03965741249377214,-0.03208468118685896,-0.02330844479665713
0.04,0.04169346290100548,0.033364824381255355,-0.02500266671148317
0.04047619047619048,0.021618113574852597,-0.0045373337559675014,-0.02113659000222562
0.040952380952380955,0.011038802542433643,0.007041129887720404,-0.008501626401759249
0.041428571428571426,0.04278424332273639,-0.0035463358502709763,-0.04263701418645771
0.0419047619047619,0.02379278160303991,0.0236805853019941,0.0023078856481496823
0.04238095238095238,0.031116419787052003,-0.0013241891140141904,-0.03108823094925743
0.04285714285714286,0.014864028456759697,0.011642857097255016,-0.009240304138731614
0.043333333333333335,0.03321054869087992,0.017279570030318075,-0.02836118833752633
0.04380952380952381,0.014481701224924398,0.012790915318536988,-0.006790593176004042
0.04428571428571428,0.02871359149642009,0.02245086700868023,-0.017900528125780024
0.04476190476190476,0.008785212886325642,0.0044313523984560454,-0.007585715614150057
0.04523809523809524,0.02632917837179166,0.023019366841855612,-0.012780234111067768
0.045714285714285714,0.008028938637115155,0.007961198854300078,-0.0010407537849326798
0.04619047619047619,0.026281767943794217,0.020181588441482212,-0.016835522392550845
0.04666666666666667,0.025169883442240217,0.018850240679694402,-0.016679072480613316
0.047142857142857146,0.02168601213837587,0.020470199973763356,0.007159192377630616
0.047619047619047616,0.021428800598260363,0.0077361745395905235,-0.01998362075733512
0.048095238095238094,0.028902413684746154,0.028646667730723774,-0.0038363973633750437
0.04857142857142857,0.010650463971385964,0.010569398229961113,0.0013115654243252006
0.04904761904761905,0.021430086788657234,0.02051426920840349,-0.0061978527422430485
0.049523809523809526,0.02553351176011402,0.025411748936503997,-0.002490630199762478
0.05,0.014475436238093664,0.014475436238093664,0.0
