frequency,diff_mag,diff_real,diff_imag
0.0,0.00470202199998937,0.00470202199998937,0.0
0.0004761904761904762,0.004671288529913577,0.004671186249122883,3.0912064108434834e-05
0.0009523809523809524,0.0045759802580149205,0.004575530620307688,6.414720858338718e-05
0.0014285714285714286,0.004468069818060224,0.004466887749575377,0.00010277028633876029
0.0019047619047619048,0.004152479207659743,0.00415147417686601,9.135496079126781e-05
0.002380952380952381,0.004317331717954846,0.00431350709173306,-0.00018168580689625902
0.002857142857142857,0.0036581258571281453,0.0036581240340430587,-3.652142667620595e-06
0.003333333333333333,0.003964458301433482,0.003930075988791248,-0.0005209916948775151
0.0038095238095238095,0.002033329249103146,0.0016883478735469915,-0.0011330972125760952
0.004285714285714286,0.003167070724949592,0.0030277186585127847,0.0009291160862487935
0.004761904761904762,0.0011949431495951101,0.0011396301145735754,0.0003593498750817936
0.005238095238095238,0.0015962037362448923,0.001232161604963547,0.0010147138251033194
0.005714285714285714,0.005261340348451739,0.0046259753411919124,-0.0025064026821184637
0.006190476190476191,0.00573128046474334,0.004491629790460083,-0.0035598929184738337
0.006666666666666666,0.004219500218104414,-0.003970046666370186,-0.0014293045712605035
0.007142857142857143,0.0056565975938568,-0.0015313818438307952,-0.00544536187844407
0.007619047619047619,0.004690878467723774,0.004357157502365622,-0.0017376764078888551
0.008095238095238095,0.007508153807197094,0.0016709214107532427,0.0073198630609878634
0.008571428571428572,0.0106995747833239,0.008705447258636645,-0.0062206180216306806
0.009047619047619047,0.023307730683224764,0.008592715664233308,-0.02166599979496392
0.009523809523809525,0.0020578401884545823,0.00025908991532146153,-0.002041464831192913
0.01,0.01718051098027277,-0.009049119523600657,-0.01460422518967927
0.010476190476190476,0.008935845825743917,-0.003774559471570342,0.008099508714548287
0.010952380952380953,0.0063473907291009,0.0026769802904767145,0.005755271113707439
0.011428571428571429,0.023486720586132076,0.009093208817042314,0.021655013214050556
0.011904761904761904,0.006986126577748713,-0.003969419171534393,0.005748884761497847
0.012380952380952381,0.0499636851578718,0.04008280686738841,-0.029828483504639985
0.012857142857142857,0.024239374714260412,0.022150278470464746,0.00984441213172188
0.013333333333333332,0.034353985311526905,-0.02233490862903141,-0.026102646672654183
0.01380952380952381,0.04565481341332469,0.04366161717736855,0.01334260743866833
0.014285714285714285,0.046385840458247535,-0.0200075499452623,0.04184906379127051
0.014761904761904763,0.07029913963193163,-0.06964870259666861,-0.009540820697960375
0.015238095238095238,0.07665342351202047,0.049368741485709994,-0.05863850868013535
0.015714285714285715,0.016212227644058223,-0.005049278276348879,0.015405879204730799
0.01619047619047619,0.02823227839487035,-0.0051509562846719995,0.02775840760416312
0.016666666666666666,0.05320021959908414,-0.007511915000000251,-0.05266720515105722
0.017142857142857144,0.06072011355807029,0.052908872681946495,-0.029792337639576512
0.017619047619047618,0.05517483892282142,-0.05499301011325956,0.004475677472988937
0.018095238095238095,0.049084361154824514,-0.040070427918031726,-0.028348462329429253
0.018571428571428572,0.07825338109084391,0.05832097308193885,0.05217524078453889
0.01904761904761905,0.1074495103527203,-0.0220731470901825,0.10515785017094309
0.019523809523809523,0.14515130006135407,-0.06449528759776976,-0.13003560199876885
0.02,0.0028063769061004947,-0.0010808454092809568,-0.00258988890501706
0.020476190476190478,0.12535883857602215,-0.11508424792072411,0.04970366475070512
0.02095238095238095,0.09587936952748932,0.021145952118054003,-0.09351845919394638
0.02142857142857143,0.06371405156790148,0.06166979293146677,0.016009903403431905
0.021904761904761906,0.024453695281610434,-0.01965961911477003,0.014542440963883102
0.02238095238095238,0.1506156318349188,-0.14122270170757578,-0.05235663353811886
0.022857142857142857,0.08394739483693445,-0.06527316524896315,-0.052788057345290865
0.023333333333333334,0.1414031129635276,-0.1335051253065545,0.04659637188298382
0.023809523809523808,0.16326817374589692,-0.16087261846935824,0.02786569907848492
0.024285714285714285,0.20036760001452203,-0.07575895056483073,-0.18549327897499418
0.024761904761904763,0.18187092230991123,0.18130079951780734,-0.014389318123580262
0.025238095238095237,0.06856651915299547,-0.0426475951672706,-0.053689386057271075
0.025714285714285714,0.1038013232105448,-0.04507854418795647,-0.09350208315409043
0.02619047619047619,0.1822781475379347,0.11804044303883557,0.1388948410743052
0.026666666666666665,0.22246011757535908,-0.155542723128744,0.1590439096392486
0.027142857142857142,0.15841073410879436,-0.010443206787716666,-0.1580661257603163
0.02761904761904762,0.1354244792296403,0.08529430856662851,-0.1051887375186148
0.028095238095238097,0.06925130581539883,-0.06084093039859299,-0.03307755349737121
0.02857142857142857,0.1927246239328081,-0.17083772347078424,0.08920343552443573
0.029047619047619048,0.13973644187575557,0.10543660534016322,-0.09170275591518001
0.029523809523809525,0.0965693238824606,-0.09457494739985553,-0.01952469306878183
0.03,0.08548160408012188,-0.03482478936925612,-0.07806624546817692
0.030476190476190476,0.04840424550285875,-0.02751578401519702,0.03982276500608728
0.030952380952380953,0.26556378481283116,0.1767664139256307,0.19818617184856338
0.03142857142857143,0.15869584165092843,-0.07736960180821098,-0.13855798379499978
0.03190476190476191,0.05791284198386707,0.05775767754210465,-0.004236502282616683
0.03238095238095238,0.2122962870220916,0.1238218729413201,0.1724466794828763
0.032857142857142856,0.08710646642128372,-0.08601972724094378,-0.013716523531706742
0.03333333333333333,0.2048042908720293,-0.14996075414285848,-0.13948680861106522
0.03380952380952381,0.20700889466007824,0.20689403134880485,0.006895089602545229
0.03428571428571429,0.04290905694644689,-0.04207024497752601,0.008442846413643262
0.034761904761904765,0.0930386386137132,-0.07650423517542945,0.05294610727254372
0.035238095238095235,0.23891841278845558,0.23646238914965984,-0.034169379376712286
0.03571428571428571,0.18595889908126367,-0.17962043850430243,0.048137409766601635
0.03619047619047619,0.0387116434136947,-0.03656650812167389,-0.01270754970781579
0.03666666666666667,0.10789415823992016,0.035768272174137854,-0.10179282925617955
0.037142857142857144,0.15557135776469902,0.02203619659878056,0.1540027707419963
0.03761904761904762,0.08561081662751045,0.008314977693958045,0.08520606239921077
0.0380952380952381,0.17068125081622995,0.12793379318812198,-0.11298244970211803
0.03857142857142857,0.18008422688361128,0.14116102954458362,-0.11182080535473343
0.039047619047619046,0.10698563785401324,0.09762633790499212,0.043760996952656034
0.039523809523809524,0.08440246172999612,-0.0692901068031824,-0.0481939482226455
0.04,0.18045407586782528,0.17336005696880558,0.0500995423640109
0.04047619047619048,0.10370298999124362,-0.018385639104995827,0.10206017052614023
0.040952380952380955,0.0868900598245638,-0.08669038352534494,0.0058872659651893755
0.041428571428571426,0.10812954508658564,-0.044394255752436954,-0.09859588519212742
0.0419047619047619,0.1419743432866243,-0.1413665433512008,-0.01312305500260147
0.04238095238095238,0.1241917068271826,-0.028887899074963322,-0.12078521983953007
0.04285714285714286,0.044321876425401655,-0.043397954833953915,-0.009002568861090193
0.043333333333333335,0.05641140737307841,0.004144443929340685,0.05625895898724004
0.04380952380952381,0.13793029463163503,0.13510846817410885,-0.027757305431461973
0.04428571428571428,0.09958585674528438,-0.0063498362421055,-0.09938321006785172
0.04476190476190476,0.0068538686872721116,0.0041665852622669725,0.005441974203782007
0.04523809523809524,0.0788698817580014,0.02718199488699849,0.07403781062730252
0.045714285714285714,0.16713902863706961,-0.13401834304494906,0.09987261196759367
0.04619047619047619,0.07752650690353044,0.05813457371092523,-0.051290648388494314
0.04666666666666667,0.05102010988816019,-0.013880818028233766,-0.04909556501219842
0.047142857142857146,0.10498661985309317,-0.05498037808116972,-0.08943907632701453
0.047619047619047616,0.1153190571466871,0.0325844724843819,0.11061978617822149
0.048095238095238094,0.1333874107439967,-0.12939486126205135,0.03239091267565908
0.04857142857142857,0.04930754482611502,-0.022510336023558564,-0.043869337228704786
0.04904761904761905,0.039557163773055536,-0.009290409958223389,-0.03845071505936504
0.049523809523809526,0.06317820366591696,0.048307529993681264,0.040716924790087816
0.05,0.043335268999999954,-0.043335268999999954,0.0
