frequency,diff_mag,diff_real,diff_imag
0.0,0.0016138512266792304,-0.0016138512266792304,0.0
0.0004761904761904762,0.0016905869396433156,-0.0016050560811997627,-0.0005309229479841804
0.0009523809523809524,0.0019130734573115486,-0.001611886955426911,-0.0010303739592956163
0.0014285714285714286,0.0020612930453156922,-0.0014827561828076874,-0.001431908908070767
0.0019047619047619048,0.002434812421471091,-0.0016169442055438132,-0.001820385388841661
0.002380952380952381,0.002781241689931349,-0.00033422035008179307,-0.002761087122023387
0.002857142857142857,0.0036230405299058754,-0.0012993526256920573,-0.003382026823584905
0.003333333333333333,0.004979739133780839,-0.0009681480655723829,-0.004884720172500856
0.0038095238095238095,0.006537873539255517,-0.004791673494985549,-0.004447882140159565
0.004285714285714286,0.0013122885617983145,-0.0010812039121589345,-0.0007437065078099714
0.004761904761904762,0.001614786470004224,0.00021112191152006243,-0.0016009256329339028
0.005238095238095238,0.0027006139271157814,0.0024569741149815805,-0.001120978938982442
0.005714285714285714,0.009944767853043702,0.004254511112409487,-0.008988745343223137
0.006190476190476191,0.012130623052903359,0.004295114928443811,-0.01134477868462358
0.006666666666666666,0.01907410007993493,-0.01538121229818179,-0.011280053284343783
0.007142857142857143,0.0063895993464010495,-0.006247458723820709,0.0013402385241759185
0.007619047619047619,0.0015635769970970643,8.773802564068789e-05,-0.0015611134054602654
0.008095238095238095,0.0073357036420401535,0.004659102413659577,0.005666155012252372
0.008571428571428572,0.022927549360271755,0.021533354333539756,-0.007873193177734328
0.009047619047619047,0.017812212558821858,-0.0003154453457769775,-0.017809419150395633
0.009523809523809525,0.027794041228292897,-0.01865234419304118,-0.020605794910761588
0.01,0.01263589280431179,0.005858047803770319,-0.011195939571594704
0.010476190476190476,0.008466191958957188,-0.007828904359172634,-0.003222524293289203
0.010952380952380953,0.03267869232317275,-0.02190090008641793,0.0242538142847126
0.011428571428571429,0.056411708615564084,0.056378295625450936,0.001941301444023269
0.011904761904761904,0.0038230089014643304,-0.0014895225213123753,-0.003520897572946241
0.012380952380952381,0.032983876249063716,0.014560883126183422,-0.029595891184405587
0.012857142857142857,0.03570282594222801,0.011322227521340433,-0.03385999031624243
0.013333333333333332,0.03721457140909503,-0.03495553158424616,-0.01276852132493822
0.01380952380952381,0.02604668332893305,0.010432656169164875,0.02386607210442692
0.014285714285714285,0.07158413797510327,0.070625826567917,-0.011673963818563546
0.014761904761904763,0.08364587304823407,-0.0395717625766529,-0.07369333541493628
0.015238095238095238,0.03688067952287484,0.019883629792905616,-0.03106164497137387
0.015714285714285715,0.01707992881554648,0.01310381139328455,0.010955094491302254
